1024
FIFO overflow!
y 377
p -22
r 1
cm 219016
ry -49
rp 40
rr 0
ay -49
ap 1058
ar 100
chp 0
chr 0
chy -11
bs 1500
m1 1499
m2 1557
gy 46
gp 30
gr -134
y 384
p -28
r 13
cm 220381
ry -49
rp 35
rr 34
ay -49
ap 1310
ar 1108
chp 0
chr 0
chy 0
bs 1500
m1 1493
m2 1587
gy -59
gp 3
gr 6
y 390
p -28
r 21
cm 221713
ry -49
rp 56
rr 37
ay -49
ap 1559
ar 1196
chp 0
chr 0
chy 0
bs 1500
m1 1498
m2 1581
gy 95
gp -67
gr 170
y 379
p -29
r 13
cm 223071
ry -49
rp 57
rr 16
ay -49
ap 1663
ar 352
chp 0
chr 0
chy 0
bs 1500
m1 1520
m2 1561
gy -5
gp 24
gr 8
y 370
p -38
r 6
cm 224416
ry -49
rp 62
rr 7
ay -49
ap 1740
ar 204
chp 0
chr 0
chy 0
bs 1500
m1 1505
m2 1548
gy -170
gp -85
gr 55
y 387
p -33
r 0
cm 225770
ry -49
rp 43
rr 4
ay -49
ap 1290
ar 103
chp 0
chr 0
chy 0
bs 1500
m1 1498
m2 1552
gy -149
gp 147
gr -1
y 464
p -21
r 0
cm 227113
ry -49
rp 70
rr -28
ay -49
ap 2514
ar -680
chp 0
chr 0
chy 0
bs 1500
m1 1551
m2 1502
gy 149
gp -689
gr -58
y 442
p -77
r -22
cm 228463
ry -49
rp 99
rr -51
ay -49
ap 3000
ar -1352
chp 0
chr 0
chy 0
bs 1500
m1 1551
m2 1521
gy -18
gp -235
gr 88
y 454
p -126
r -17
cm 229805
ry -49
rp 100
rr -34
ay -49
ap 3000
ar -957
chp 0
chr 0
chy 0
bs 1500
m1 1548
m2 1564
gy 175
gp 76
gr -432
y 442
p -71
r 28
cm 231164
ry -49
rp 76
rr 39
ay -49
ap 2374
ar 825
chp 0
chr 0
chy 0
bs 1500
m1 1536
m2 1556
gy 61
gp 176
gr 545
y 424
p -43
r -7
cm 232513
ry -49
rp 62
rr -41
ay -49
ap 1828
ar -1117
chp 0
chr 0
chy 0
bs 1500
m1 1499
m2 1515
gy -32
gp 247
gr -166
y 424
p -21
r -12
cm 233872
ry -49
rp 35
rr -10
ay -49
ap 1238
ar -207
chp 0
chr 0
chy 0
bs 1500
m1 1516
m2 1552
gy 93
gp 149
gr -32
y 405
p -32
r 4
cm 235218
ry -49
rp 48
rr 7
ay -49
ap 1310
ar 252
chp 0
chr 0
chy -4
bs 1500
m1 1496
m2 1567
gy 185
gp 242
gr 146
y 418
p -23
r 4
cm 236558
ry -49
rp 25
rr -6
ay -49
ap 928
ar -154
chp 0
chr 0
chy -2
bs 1500
m1 1475
m2 1548
gy -79
gp -44
gr 52
y 423
p -16
r -2
cm 237897
ry -49
rp 53
rr -13
ay -49
ap 1239
ar -258
chp 0
chr 0
chy -2
bs 1500
m1 1431
m2 1598
gy -285
gp -193
gr 29
y 448
p 1
r 34
cm 239246
ry -49
rp -4
rr 68
ay -49
ap -51
ar 2167
chp 0
chr 0
chy -1
bs 1500
m1 1461
m2 1628
gy 216
gp -53
gr 358
y 439
p -6
r 34
cm 240594
ry -49
rp 27
rr 21
ay -49
ap 957
ar 302
chp 0
chr 0
chy -1
bs 1500
m1 1483
m2 1554
gy -161
gp 89
gr 111
y 426
p -18
r 5
cm 241941
ry -49
rp 30
rr 12
ay -49
ap 856
ar 302
chp 0
chr 0
chy -1
bs 1500
m1 1487
m2 1543
gy 284
gp 172
gr 41
y 389
p -18
r -1
cm 243283
ry -49
rp 28
rr -12
ay -49
ap 756
ar -302
chp 0
chr 0
chy -1
bs 1500
m1 1491
m2 1530
gy 104
gp 349
gr -24
y 378
p -32
r -10
cm 244622
ry -49
rp 53
rr 5
ay -49
ap 1393
ar 51
chp 0
chr 0
chy -1
bs 1500
m1 1510
m2 1557
gy 208
gp 291
gr 57
y 387
p -40
r 0
cm 245968
ry -49
rp 91
rr -15
ay -49
ap 2772
ar 151
chp 0
chr 0
chy -1
bs 1500
m1 1551
m2 1544
gy 346
gp 274
gr -136
y 358
p -50
r 16
cm 247299
ry -49
rp 75
rr 65
ay -49
ap 2520
ar 554
chp 0
chr 0
chy -1
bs 1500
m1 1507
m2 1492
gy 1
gp -344
gr -446
y 330
p -12
r -14
cm 248649
ry -49
rp 31
rr 3
ay -49
ap 1975
ar 103
chp 0
chr 0
chy -1
bs 1500
m1 1526
m2 1617
gy -937
gp -462
gr 2028
y 280
p -66
r -38
cm 249986
ry -49
rp 100
rr 34
ay -49
ap 3000
ar 907
chp 0
chr 0
chy -1
bs 1500
m1 1551
m2 1578
gy -368
gp -535
gr 379
y 238
p -152
r -3
cm 251336
ry -49
rp 100
rr -32
ay -49
ap 3000
ar -262
chp 0
chr 0
chy -1
bs 1500
m1 1551
m2 1493
gy 872
gp 114
gr 2354
y -19
p -163
r 9
cm 252674
ry -49
rp 90
rr 34
ay -49
ap 3000
ar 1981
chp 0
chr 0
chy 0
bs 1500
m1 1548
m2 1585
gy 512
gp 416
gr -623
y -86
p -167
r 7
cm 254044
ry -49
rp 100
rr 13
ay -49
ap 3000
ar 655
chp 0
chr 0
chy 0
bs 1500
m1 1551
m2 1575
gy -207
gp 215
gr -411
y 153
p -168
r 4
cm 255380
ry -49
rp 100
rr 46
ay -49
ap 3000
ar 403
chp 0
chr 1
chy 0
bs 1500
m1 1551
m2 1567
gy -263
gp -249
gr 84
y 213
p -163
r -3
cm 256740
ry -49
rp 100
rr 12
ay -49
ap 3000
ar 453
chp 0
chr 0
chy 0
bs 1500
m1 1551
m2 1511
gy -30
gp -675
gr 135
y 251
p -153
r -18
cm 258076
ry -49
rp 100
rr -14
ay -49
ap 3000
ar -512
chp 0
chr 0
chy 12
bs 1500
m1 1551
m2 1544
gy -79
gp -42
gr -45
y 257
p -146
r -12
cm 259427
ry -49
rp 100
rr -17
ay -49
ap 3000
ar -604
chp 0
chr 0
chy 13
bs 1500
m1 1551
m2 1528
gy -104
gp -268
gr -406
y 269
p -151
r -8
cm 260748
ry -49
rp 100
rr -18
ay -49
ap 3000
ar -1032
chp 0
chr 0
chy 0
bs 1500
m1 1551
m2 1519
gy -12
gp -70
gr -136
y 252
p -163
r -3
cm 262104
ry -49
rp 100
rr -11
ay -49
ap 3000
ar -154
chp 0
chr -3
chy 0
bs 1500
m1 1549
m2 1526
gy 256
gp 109
gr 37
y 227
p -166
r 1
cm 263431
ry -49
rp 98
rr -15
ay -49
ap 3000
ar -203
chp 0
chr -3
chy 0
bs 1500
m1 1551
m2 1503
gy 320
gp 557
gr 496
y 235
p -156
r -11
cm 264795
ry -49
rp 100
rr -58
ay -49
ap 3000
ar -680
chp 0
chr -3
chy 0
bs 1500
m1 1536
m2 1509
gy 30
gp -783
gr 347
y 187
p -170
r -12
cm 266121
ry -49
rp 98
rr -26
ay -49
ap 3000
ar -774
chp 0
chr -6
chy -5
bs 1500
m1 1551
m2 1489
gy -285
gp 81
gr -735
y 193
p -159
r -15
cm 267490
ry -49
rp 100
rr -53
ay -49
ap 3000
ar -302
chp 0
chr -6
chy -18
bs 1500
m1 1536
m2 1544
gy -48
gp 30
gr 496
y 190
p -171
r -4
cm 268817
ry -49
rp 86
rr -40
ay -49
ap 3000
ar -655
chp 0
chr -6
chy -31
bs 1500
m1 1540
m2 1540
gy -307
gp 1186
gr 809
y 170
p -161
r -11
cm 270186
ry -49
rp 90
rr -31
ay -49
ap 3000
ar -312
chp 0
chr -6
chy -27
bs 1500
m1 1536
m2 1467
gy -371
gp -671
gr 150
y 85
p -176
r -5
cm 271508
ry -49
rp 100
rr -9
ay -49
ap 3000
ar -254
chp 0
chr -5
chy 0
bs 1500
m1 1551
m2 1549
gy -728
gp -121
gr 754
y -180
p -182
r 8
cm 272893
ry -49
rp 98
rr -44
ay -49
ap 3000
ar -1353
chp 0
chr -11
chy 0
bs 1500
m1 1551
m2 1551
gy 29
gp -82
gr 109
y -191
p -195
r -1
cm 274235
ry -49
rp 80
rr -35
ay -49
ap 3000
ar -716
chp -11
chr -9
chy 0
bs 1500
m1 1551
m2 1558
gy -173
gp 202
gr -210
y -146
p -182
r 2
cm 275631
ry -49
rp 100
rr 9
ay -49
ap 3000
ar 0
chp -4
chr -11
chy 0
bs 1500
m1 1551
m2 1511
gy 264
gp 101
gr -295
y -75
p -183
r 7
cm 276972
ry -49
rp 93
rr -13
ay -49
ap 3000
ar -806
chp 0
chr -10
chy 0
bs 1500
m1 1551
m2 1528
gy -719
gp 260
gr 265
y -144
p -178
r -24
cm 278351
ry -49
rp 83
rr -56
ay -49
ap 3000
ar -352
chp 0
chr -10
chy 0
bs 1500
m1 1547
m2 1485
gy 513
gp 627
gr 535
y -174
p -169
r -11
cm 279700
ry -49
rp 100
rr -64
ay -49
ap 3000
ar -604
chp 0
chr -10
chy 0
bs 1500
m1 1534
m2 1527
gy -16
gp 961
gr -103
y -222
p -135
r 4
cm 281078
ry -49
rp 100
rr -4
ay -49
ap 3000
ar -1360
chp 0
chr -10
chy 0
bs 1500
m1 1551
m2 1550
gy 640
gp -222
gr 429
y -229
p -169
r 27
cm 282435
ry -49
rp 79
rr 1
ay -49
ap 3000
ar -1360
chp 7
chr -8
chy -41
bs 1500
m1 1551
m2 1518
gy -253
gp 707
gr 26
y -153
p -155
r 3
cm 283825
ry -49
rp 100
rr -19
ay -49
ap 3000
ar -352
chp 0
chr -5
chy -5
bs 1500
m1 1536
m2 1449
gy -2359
gp 752
gr 572
y 0
p 9
r -151
cm 285195
ry -49
rp -77
rr -74
ay -49
ap -453
ar -3000
chp 0
chr -5
chy -9
bs 1500
m1 1461
m2 1449
gy -68
gp -551
gr -210
y -36
p 2
r -166
cm 286574
ry -49
rp 4
rr -82
ay -49
ap 907
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1432
m2 1449
gy -34
gp -668
gr 501
y -44
p -8
r -148
cm 287963
ry -49
rp -4
rr -100
ay -49
ap 252
ar -3000
chp 0
chr -11
chy -2
bs 1500
m1 1461
m2 1454
gy 12
gp -235
gr 147
y -26
p -4
r -161
cm 289350
ry -49
rp -7
rr -87
ay -49
ap 153
ar -3000
chp 0
chr -10
chy -1
bs 1500
m1 1451
m2 1449
gy 170
gp 6
gr 274
y -18
p -11
r -163
cm 290750
ry -49
rp 37
rr -100
ay -49
ap 302
ar -3000
chp 0
chr 0
chy 0
bs 1500
m1 1470
m2 1449
gy 93
gp 126
gr -521
y -7
p -11
r -173
cm 292126
ry -49
rp 15
rr -88
ay -49
ap 779
ar -3000
chp 0
chr 0
chy 0
bs 1500
m1 1479
m2 1449
gy 52
gp -196
gr 51
y -12
p -18
r -171
cm 293508
ry -49
rp 32
rr -100
ay -49
ap 812
ar -3000
chp 0
chr 0
chy 0
bs 1500
m1 1479
m2 1449
gy 6
gp -17
gr 242
y -5
p -11
r -168
cm 294874
ry -49
rp 27
rr -100
ay -49
ap 624
ar -3000
chp 0
chr 0
chy 0
bs 1500
m1 1463
m2 1449
gy -207
gp 223
gr -214
y 3
p 3
r -162
cm 296256
ry -49
rp 45
rr -100
ay -49
ap 554
ar -3000
chp 0
chr -1
chy 0
bs 1500
m1 1499
m2 1449
gy 387
gp -371
gr 191
y -9
p -24
r -181
cm 297620
ry -49
rp -30
rr -65
ay -49
ap -461
ar -3000
chp 0
chr -4
chy -12
bs 1500
m1 1434
m2 1490
gy -760
gp -1322
gr 617
y -33
p -20
r -182
cm 299009
ry -49
rp -41
rr -64
ay -49
ap -304
ar -3000
chp 0
chr -4
chy 0
bs 1500
m1 1453
m2 1449
gy -89
gp 1402
gr -637
y 0
p -4
r -194
cm 300377
ry -49
rp -20
rr -100
ay -49
ap 355
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1409
m2 1470
gy -254
gp 712
gr 637
y -453
p 3
r -181
cm 301761
ry -49
rp -5
rr -80
ay -49
ap 1058
ar -3000
chp 0
chr -5
chy -3
bs 1500
m1 1484
m2 1449
gy 76
gp 389
gr 1063
y -391
p -5
r -184
cm 303129
ry -49
rp 0
rr -100
ay -49
ap 1792
ar -3000
chp 0
chr -5
chy -33
bs 1500
m1 1510
m2 1449
gy 310
gp 1184
gr 876
y -449
p -44
r -150
cm 304536
ry -49
rp -32
rr -85
ay -49
ap 152
ar -3000
chp 0
chr -5
chy -27
bs 1500
m1 1444
m2 1455
gy -539
gp 1933
gr 832
y -121
p -23
r -175
cm 305905
ry -49
rp 7
rr -100
ay -49
ap -201
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1416
m2 1449
gy -321
gp -59
gr -1872
y 8
p -2
r -193
cm 307305
ry -49
rp 80
rr -100
ay -49
ap -554
ar -3000
chp 0
chr -6
chy 0
bs 1500
m1 1538
m2 1486
gy -2259
gp 1749
gr 1405
y -7
p -9
r -186
cm 308662
ry -49
rp 51
rr -73
ay -49
ap 2082
ar -3000
chp 0
chr 1
chy 0
bs 1500
m1 1454
m2 1458
gy -320
gp 1489
gr 655
y 35
p -13
r -169
cm 310062
ry -49
rp -30
rr -100
ay -49
ap 508
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1458
m2 1449
gy 531
gp -1
gr -307
y 405
p -3
r -198
cm 311398
ry -49
rp -78
rr -100
ay -49
ap 1108
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1461
m2 1449
gy -621
gp 93
gr -877
y 398
p -14
r -185
cm 312791
ry -49
rp 62
rr -100
ay -49
ap 0
ar -3000
chp 0
chr -5
chy 0
bs 1500
m1 1480
m2 1449
gy 29
gp 658
gr 2211
y 388
p -27
r -171
cm 314138
ry -49
rp -13
rr -88
ay -49
ap 0
ar -3000
chp 0
chr -5
chy 33
bs 1500
m1 1453
m2 1449
gy -1314
gp 2173
gr -743
y 806
p 1
r -193
cm 315534
ry 49
rp 12
rr -89
ay 49
ap 604
ar -3000
chp 0
chr -5
chy 20
bs 1500
m1 1622
m2 1365
gy -952
gp -113
gr 1414
y 805
p -8
r -197
cm 316866
ry 49
rp 16
rr -100
ay 49
ap 1909
ar -3000
chp 0
chr -5
chy 28
bs 1500
m1 1557
m2 1366
gy 360
gp 308
gr -1121
y 791
p -17
r -188
cm 318264
ry 49
rp 16
rr -78
ay 49
ap 0
ar -3000
chp 0
chr -5
chy 9
bs 1500
m1 1552
m2 1351
gy 708
gp 220
gr 314
y 810
p -15
r -186
cm 319601
ry 49
rp 39
rr -100
ay 49
ap 50
ar -3000
chp 0
chr -5
chy 11
bs 1500
m1 1598
m2 1383
gy -318
gp -83
gr 955
y 814
p -12
r -192
cm 320992
ry 49
rp -9
rr -100
ay 49
ap 1764
ar -3000
chp 0
chr -5
chy 21
bs 1500
m1 1536
m2 1351
gy -287
gp 1997
gr -492
y 813
p 1
r -178
cm 322329
ry 49
rp -1
rr -100
ay 49
ap 201
ar -3000
chp 0
chr -6
chy 28
bs 1500
m1 1549
m2 1351
gy -25
gp 210
gr -102
y 806
p -2
r -190
cm 323717
ry 49
rp 10
rr -100
ay 49
ap 416
ar -3000
chp 0
chr -6
chy 28
bs 1500
m1 1553
m2 1351
gy 134
gp -143
gr -62
y 802
p -7
r -186
cm 325048
ry 49
rp 14
rr -100
ay 49
ap 309
ar -3000
chp 0
chr -6
chy 27
bs 1500
m1 1573
m2 1364
gy 186
gp -426
gr -24
y 806
p -9
r -191
cm 326435
ry 49
rp -32
rr -74
ay 49
ap 512
ar -3000
chp 0
chr -6
chy 22
bs 1500
m1 1625
m2 1365
gy -301
gp -235
gr 154
y 789
p -22
r -182
cm 327775
ry 49
rp 41
rr -100
ay 49
ap 1393
ar -3000
chp 0
chr -6
chy 33
bs 1500
m1 1589
m2 1351
gy 360
gp 104
gr -916
