1024
FIFO overflow!
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 673
p -3
r -3
cm 218454
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 674
p -3
r -3
cm 219810
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 1
gp 4
gr 7
y 674
p -3
r -3
cm 221180
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 674
p -3
r -3
cm 222535
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 674
p -3
r -3
cm 223898
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 1
gp 3
gr 7
y 674
p -3
r -3
cm 225245
ry -120
rp 22
rr -23
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1097
gy 0
gp 4
gr 7
y 674
p -3
r -3
cm 226614
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 1
gp 4
gr 7
y 674
p -3
r -3
cm 227973
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 3
gr 7
y 674
p -3
r -3
cm 229343
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 6
y 674
p -3
r -3
cm 230692
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 3
gr 7
y 674
p -3
r -3
cm 232067
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 3
gr 7
y 674
p -3
r -3
cm 233411
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 4
gr 7
y 674
p -3
r -3
cm 234786
ry -120
rp 22
rr -22
ay -120
ap 650
ar -650
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1098
gy 0
gp 3
gr 7
y 674
p -3
r -3
cm 236128
ry -120
rp 23
rr -28
ay -120
ap 650
ar -800
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1220
gy 275
gp 138
gr -1677
y 413
p 19
r 176
cm 237515
ry -120
rp 21
rr -20
ay -120
ap 1000
ar 1000
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1151
gy -1605
gp 2189
gr -779
y 826
p -63
r 138
cm 238886
ry 120
rp -2
rr 29
ay 120
ap 1000
ar 1000
chp 0
chr 0
chy 0
bs 1000
m1 1148
m2 1000
gy -279
gp 45
gr 104
y 847
p -77
r 39
cm 240261
ry 120
rp 53
rr 44
ay 120
ap 1000
ar 1000
