1024
FIFO overflow!
rp -1
rr -1
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 466
p 0
r 0
cm 193068
ry -50
rp -1
rr -1
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 0
gp 0
gr 0
y 466
p 0
r 0
cm 194296
ry -50
rp -1
rr -1
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 0
gp 0
gr 0
y 466
p 0
r -1
cm 195512
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 0
gp 0
gr 0
y 466
p 0
r 0
cm 196732
ry -50
rp -1
rr -1
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 1
gp 0
gr 0
y 466
p 0
r 0
cm 197952
ry -50
rp -1
rr -1
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 229
gp 6
gr 2
y 447
p 0
r -1
cm 199191
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 11
gp -2
gr 6
y 445
p 0
r -1
cm 200448
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -1
gp 0
gr 0
y 445
p 0
r -1
cm 201681
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 11
gp 7
gr 0
y 445
p 0
r -1
cm 202938
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -2
gp 0
gr 3
y 445
p 0
r -1
cm 204158
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp 0
gr 0
y 445
p 0
r -1
cm 205414
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -3
gp 1
gr 1
y 445
p 0
r -1
cm 206635
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -5
gp 0
gr 3
y 445
p 0
r -1
cm 207911
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 0
y 445
p 0
r -1
cm 209123
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy -18
gp -1
gr 0
y 445
p 0
r -1
cm 210393
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 211618
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 3
gp 1
gr 4
y 445
p 0
r -1
cm 212869
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp -1
gr 4
y 445
p 0
r -1
cm 214105
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -6
gp 0
gr 1
y 445
p 0
r -1
cm 215358
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 216603
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp 0
gr 1
y 445
p 0
r -1
cm 217841
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 445
p 0
r -1
cm 219080
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 220300
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 6
gp -10
gr 14
y 445
p 0
r -1
cm 221560
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 4
gp 0
gr 0
y 445
p 0
r -1
cm 222786
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 4
gp 2
gr 0
y 445
p 0
r -1
cm 224056
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 225276
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 0
y 445
p 0
r -1
cm 226525
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 227743
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 229004
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 230239
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 231473
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 232708
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 233930
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 235164
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 236379
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 237617
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 238834
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 240090
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 241303
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 0
y 445
p 0
r -1
cm 242557
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 243770
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 245009
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 246236
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 247473
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 248702
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 249923
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 0
y 445
p 0
r -1
cm 251169
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp 0
gr 0
y 445
p 0
r -1
cm 252391
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 445
p 0
r -1
cm 253638
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 254856
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 256104
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 257324
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 258566
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 259784
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 261020
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 262249
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 263478
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 264707
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 265926
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 445
p 0
r -1
cm 267166
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 268384
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 269624
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 0
y 445
p 0
r -1
cm 270834
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 444
p 0
r -1
cm 272089
ry -50
rp -1
rr -3
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 444
p 0
r -1
cm 273308
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 445
p 0
r -1
cm 274547
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 444
p 0
r -1
cm 275761
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 444
p 0
r -1
cm 276999
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 444
p 0
r -1
cm 278237
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 444
p 0
r -1
cm 279476
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 92
gp 4
gr 3
y 438
p 0
r -1
cm 280731
ry -50
rp -1
rr -2
ay -1000
ap -40
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy -7
gp 7
gr 5
y 416
p 0
r -1
cm 281961
ry -50
rp 0
rr -4
ay -1000
ap 114
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -14
gp -2
gr -4
y 414
p -2
r 0
cm 283234
ry -50
rp 1
rr 0
ay -1000
ap 85
ar -6
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp -2
gr -4
y 414
p -1
r 0
cm 284461
ry -50
rp 3
rr 0
ay -1000
ap 85
ar -6
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -32
gp 57
gr -21
y 414
p 0
r 0
cm 285737
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 15
gp -4
gr -2
y 414
p -1
r 0
cm 286957
ry -50
rp 3
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp 1
gr 2
y 414
p -1
r 0
cm 288226
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 414
p -1
r 0
cm 289445
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 2
gr 2
y 414
p -1
r 0
cm 290702
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 414
p -1
r 0
cm 291923
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 1
gp 0
gr 0
y 414
p -1
r 0
cm 293164
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 2
gr 2
y 414
p -1
r 0
cm 294408
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 295641
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 414
p -1
r 0
cm 296887
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 2
gr 2
y 414
p -1
r 0
cm 298118
ry -50
rp 2
rr 0
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp -24
gr -23
y 414
p -1
r 0
cm 299377
ry -50
rp 1
rr -1
ay -1000
ap 85
ar -20
chp 0
chr 0
chy 0
bs 1000
m1 1027
m2 1000
gy 21
gp 65
gr 59
y 414
p 0
r -1
cm 300597
ry -50
rp 1
rr -2
ay -1000
ap 40
ar -85
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 3
gp 92
gr 95
y 414
p -1
r 0
cm 301871
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp -25
gr -26
y 414
p -1
r 0
cm 303090
ry -50
rp 3
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 304363
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 305582
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -1
gp -67
gr -69
y 414
p 0
r 0
cm 306850
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 2
gp -63
gr -66
y 414
p -4
r 3
cm 308089
ry -50
rp 5
rr 2
ay -1000
ap 130
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 1
gp 7
gr 8
y 414
p -1
r 0
cm 309348
ry -50
rp 3
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 2
gp -35
gr -38
y 414
p -1
r 0
cm 310594
ry -50
rp 3
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 311842
ry -50
rp 2
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 313092
ry -50
rp 2
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 314322
ry -50
rp 3
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 15
gr 16
y 414
p -3
r 1
cm 315599
ry -50
rp 4
rr 2
ay -1000
ap 175
ar 130
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 5
gp 84
gr 87
y 414
p -5
r 3
cm 316840
ry -50
rp 4
rr 2
ay -1000
ap 175
ar 85
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 0
gp -3
gr -4
y 414
p -1
r 0
cm 318108
ry -50
rp 3
rr 2
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp -3
gr -3
y 414
p -1
r 0
cm 319336
ry -50
rp 3
rr 1
ay -1000
ap 85
ar 40
chp 0
chr 0
chy 0
bs 1000
m1 1025
m2 1000
gy 0
gp -2
gr 0
y 414
p 0
r -1
cm 320607
ry -50
rp 5
rr 1
ay -1000
ap 130
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 18
gr 19
y 415
p -1
r 0
cm 321836
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 5
gr 5
y 415
p -1
r 0
cm 323113
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -9
gp 9
gr 9
y 415
p -1
r 0
cm 324334
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy -46
gp 12
gr 19
y 415
p -1
r 0
cm 325611
ry -50
rp 2
rr -2
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 2
gr 3
y 415
p -1
r 0
cm 326841
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 328088
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 329326
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 330566
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 331816
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 333044
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 334303
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 335529
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 336782
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 338000
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 339266
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 340485
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 341735
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 342963
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 344213
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 345444
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 346688
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 415
p -1
r 0
cm 347931
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 349158
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 350408
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 415
p -1
r 0
cm 351634
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 415
p -1
r 0
cm 352892
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 354113
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 2
gr 1
y 414
p -1
r 0
cm 355381
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 356599
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 414
p -1
r 0
cm 357852
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 414
p -1
r 0
cm 359078
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 360321
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 414
p -1
r 0
cm 361556
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 1
y 414
p -1
r 0
cm 362795
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 1
gr 1
y 414
p -1
r 0
cm 364055
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 365285
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 366541
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 1
gp 1
gr 2
y 414
p -1
r 0
cm 367761
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 0
gp 0
gr 0
y 414
p -1
r 0
cm 369021
ry -50
rp 2
rr -1
ay -1000
ap 85
ar -40
chp 0
chr 0
chy 0
bs 1000
m1 1026
m2 1000
gy 1
gp 1
gr 0
y 414
p -1
r 0
cm 370247
ry -50
rp 2
rr -1
ay -1000
