1024
FIFO overflow!
bs 1330
m1 1380
m2 1245
gy 0
gp 0
gr 12
y 690
p 0
r 0
cm 192430
ry 50
rp 0
rr -35
ay -50
ap 0
ar -1000
chp 0
chr -23
chy 0
bs 1330
m1 1382
m2 1248
gy -4
gp -38
gr -20
y 690
p -1
r 1
cm 193625
ry 50
rp 1
rr -33
ay -50
ap 45
ar -953
chp 0
chr -23
chy 0
bs 1330
m1 1381
m2 1247
gy 1
gp 0
gr 1
y 690
p -1
r 2
cm 194864
ry 50
rp 1
rr -31
ay -50
ap 47
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1381
m2 1248
gy 0
gp 1
gr 4
y 690
p -1
r 2
cm 196051
ry 50
rp 1
rr -31
ay -50
ap 46
ar -932
chp 0
chr -22
chy 0
bs 1330
m1 1381
m2 1249
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 197305
ry 50
rp 1
rr -31
ay -50
ap 45
ar -908
chp 0
chr -22
chy 0
bs 1330
m1 1375
m2 1254
gy 0
gp 0
gr 1
y 690
p -1
r 2
cm 198482
ry 44
rp 1
rr -33
ay -39
ap 47
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1370
m2 1259
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 199742
ry 39
rp 1
rr -32
ay 0
ap 47
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 200920
ry 0
rp 1
rr -31
ay 0
ap 47
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 3
y 690
p -1
r 2
cm 202149
ry 0
rp 1
rr -32
ay 0
ap 45
ar -908
chp 0
chr -22
chy 0
bs 1330
m1 1331
m2 1298
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 203337
ry 0
rp 1
rr -31
ay 0
ap 45
ar -870
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1300
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 204550
ry 0
rp 1
rr -30
ay 0
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1364
m2 1266
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 205772
ry 33
rp 1
rr -30
ay -33
ap 47
ar -895
chp 0
chr -21
chy 0
bs 1330
m1 1364
m2 1267
gy 0
gp 1
gr 3
y 690
p -1
r 2
cm 206973
ry 11
rp 1
rr -30
ay 0
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 208215
ry 33
rp 1
rr -30
ay -33
ap 47
ar -895
chp 0
chr -21
chy 0
bs 1330
m1 1353
m2 1278
gy 0
gp 1
gr 2
y 690
p -1
r 2
cm 209402
ry 5
rp 1
rr -30
ay -5
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 3
y 690
p -1
r 2
cm 210659
ry 5
rp 1
rr -31
ay -5
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 1
gp 0
gr 1
y 690
p -1
r 2
cm 211836
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 1
y 690
p -1
r 2
cm 213089
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 3
y 690
p -1
r 2
cm 214269
ry 5
rp 1
rr -31
ay -5
ap 47
ar -893
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 2
gr 3
y 690
p -1
r 2
cm 215517
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 2
gr 3
y 690
p -1
r 2
cm 216725
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1290
gy 40
gp -27
gr 29
y 690
p 0
r 1
cm 217934
ry 5
rp -1
rr -35
ay -5
ap 0
ar -953
chp 0
chr -21
chy 0
bs 1330
m1 1335
m2 1294
gy 0
gp -5
gr -3
y 689
p 0
r 1
cm 219139
ry 5
rp 0
rr -30
ay -5
ap 45
ar -817
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1296
gy 0
gp -2
gr 3
y 690
p -1
r 2
cm 220339
ry 5
rp 1
rr -28
ay -5
ap 45
ar -817
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1297
gy 0
gp 2
gr 3
y 689
p -1
r 2
cm 221587
ry 5
rp 1
rr -29
ay -5
ap 46
ar -838
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1297
gy 1
gp 0
gr -4
y 689
p -1
r 2
cm 222780
ry 9
rp 1
rr -28
ay -9
ap 45
ar -824
chp 0
chr -20
chy -41
bs 1330
m1 1340
m2 1292
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 224045
ry 9
rp 1
rr -28
ay -9
ap 45
ar -817
chp 0
chr -20
chy -41
bs 1330
m1 1340
m2 1292
gy 0
gp 1
gr 1
y 689
p -1
r 2
cm 225227
ry 9
rp 1
rr -28
ay -9
ap 45
ar -817
chp 0
chr -20
chy -41
bs 1330
m1 1340
m2 1292
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 226484
ry 9
rp 1
rr -28
ay -5
ap 45
ar -817
chp 0
chr -20
chy 0
bs 1330
m1 1335
m2 1297
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 227674
ry 1
rp 1
rr -28
ay -1
ap 45
ar -817
chp 0
chr -20
chy 41
bs 1330
m1 1332
m2 1301
gy 0
gp 2
gr 2
y 689
p -1
r 2
cm 228933
ry 1
rp 1
rr -28
ay -1
ap 45
ar -817
chp 0
chr -20
chy 41
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 230129
ry 1
rp 1
rr -29
ay -1
ap 46
ar -831
chp 0
chr -20
chy 41
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 231383
ry 5
rp 1
rr -28
ay -5
ap 46
ar -838
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1297
gy 0
gp 2
gr 5
y 689
p -1
r 2
cm 232592
ry 5
rp 1
rr -29
ay -5
ap 45
ar -824
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1296
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 233799
ry 5
rp 1
rr -29
ay -5
ap 45
ar -824
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1297
gy 0
gp 1
gr 1
y 689
p -1
r 2
cm 235036
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 236236
ry 5
rp 1
rr -30
ay -5
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 0
gr 1
y 689
p -1
r 2
cm 237493
ry 5
rp 1
rr -31
ay -5
ap 47
ar -900
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 238731
ry 5
rp 1
rr -30
ay -5
ap 47
ar -893
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 239994
ry 5
rp 1
rr -31
ay -5
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 4
y 689
p -1
r 2
cm 241189
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 242458
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 243649
ry 5
rp 1
rr -31
ay -5
ap 47
ar -900
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 244908
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 246115
ry 5
rp 1
rr -31
ay -5
ap 46
ar -885
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 247354
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 248576
ry 5
rp 1
rr -30
ay -5
ap 45
ar -870
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 249793
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 251034
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 252238
ry 5
rp 1
rr -30
ay -5
ap 45
ar -870
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 253510
ry 5
rp 1
rr -30
ay -5
ap 45
ar -870
chp 0
chr -21
chy 1
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 254707
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 255974
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 0
gr 2
y 689
p -1
r 2
cm 257165
ry 5
rp 1
rr -31
ay -5
ap 47
ar -893
chp 0
chr -21
chy 0
bs 1330
m1 1339
m2 1292
gy 0
gp 0
gr 3
y 689
p -1
r 2
cm 258424
ry 14
rp 1
rr -30
ay -14
ap 45
ar -862
chp 0
chr -21
chy -91
bs 1330
m1 1345
m2 1286
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 259633
ry 14
rp 1
rr -31
ay -14
ap 46
ar -885
chp 0
chr -21
chy -91
bs 1330
m1 1345
m2 1285
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 260873
ry 14
rp 1
rr -30
ay -14
ap 45
ar -862
chp 0
chr -21
chy -91
bs 1330
m1 1345
m2 1286
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 262099
ry 14
rp 1
rr -31
ay -14
ap 46
ar -885
chp 0
chr -21
chy -91
bs 1330
m1 1345
m2 1286
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 263320
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 264551
ry -3
rp 1
rr -30
ay 3
ap 47
ar -908
chp 0
chr -21
chy 91
bs 1330
m1 1328
m2 1302
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 265777
ry -3
rp 1
rr -30
ay 3
ap 45
ar -862
chp 0
chr -21
chy 91
bs 1330
m1 1328
m2 1303
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 267017
ry -3
rp 1
rr -30
ay 3
ap 47
ar -900
chp 0
chr -21
chy 91
bs 1330
m1 1328
m2 1302
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 268216
ry 5
rp 1
rr -29
ay -5
ap 45
ar -817
chp 0
chr -20
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 269475
ry 6
rp 1
rr -33
ay -14
ap 46
ar -932
chp 0
chr -22
chy -91
bs 1330
m1 1345
m2 1284
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 270670
ry 14
rp 1
rr -31
ay -14
ap 45
ar -908
chp 0
chr -22
chy -91
bs 1330
m1 1345
m2 1284
gy 0
gp 2
gr 2
y 689
p -1
r 2
cm 271928
ry 14
rp 1
rr -32
ay -14
ap 45
ar -908
chp 0
chr -22
chy -91
bs 1330
m1 1338
m2 1290
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 273128
ry 5
rp 1
rr -32
ay -5
ap 45
ar -916
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 2
gr 2
y 689
p -1
r 2
cm 274378
ry 5
rp 1
rr -31
ay -5
ap 45
ar -916
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 275579
ry 5
rp 1
rr -33
ay -5
ap 47
ar -940
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 1
gp 1
gr 0
y 689
p -1
r 2
cm 276815
ry 5
rp 1
rr -32
ay -5
ap 45
ar -908
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 1
y 689
p -1
r 2
cm 278034
ry 5
rp 1
rr -31
ay -5
ap 45
ar -908
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 279244
ry 5
rp 1
rr -32
ay -5
ap 45
ar -916
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 280484
ry 5
rp 1
rr -32
ay -5
ap 45
ar -916
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 281690
ry 5
rp 1
rr -32
ay -5
ap 45
ar -908
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 282941
ry 5
rp 1
rr -31
ay -5
ap 47
ar -948
chp 0
chr -22
chy 0
bs 1330
m1 1336
m2 1293
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 284137
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 2
gr 2
y 689
p -1
r 2
cm 285399
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy -1
bs 1330
m1 1336
m2 1294
gy 0
gp 2
gr 5
y 689
p -1
r 2
cm 286569
ry 5
rp 1
rr -31
ay -5
ap 47
ar -900
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 0
gr 2
y 689
p -1
r 2
cm 287815
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 288995
ry 5
rp 1
rr -31
ay -5
ap 45
ar -870
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 2
gr 3
y 689
p -1
r 2
cm 290224
ry 5
rp 1
rr -30
ay -5
ap 46
ar -877
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 291433
ry 5
rp 1
rr -30
ay -5
ap 47
ar -908
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 292623
ry 5
rp 1
rr -31
ay -5
ap 45
ar -870
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1294
gy 0
gp 0
gr 1
y 689
p -1
r 2
cm 293862
ry 5
rp 1
rr -31
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 295047
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
bs 1330
m1 1336
m2 1295
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 296298
ry 5
rp 1
rr -30
ay -5
ap 47
ar -908
chp 0
chr -21
chy 0
bs 1580
m1 1584
m2 1540
gy 0
gp 2
gr 4
y 689
p -1
r 2
cm 297496
ry 5
rp 2
rr -47
ay -5
ap 110
ar -1355
chp 0
chr -21
chy 0
bs 1578
m1 1589
m2 1526
gy 0
gp 2
gr 3
y 689
p -1
r 2
cm 298762
ry 5
rp 9
rr -47
ay -5
ap 302
ar -1355
chp 0
chr -21
chy 0
bs 1578
m1 1595
m2 1526
gy 0
gp 1
gr 3
y 689
p -1
r 2
cm 299964
ry 5
rp 16
rr -47
ay -5
ap 495
ar -1355
chp 0
chr -21
chy 0
bs 1579
m1 1585
m2 1544
gy 0
gp 1
gr 2
y 689
p -1
r 2
cm 301233
ry 5
rp 1
rr -30
ay -5
ap 45
ar -862
chp 0
chr -21
chy 0
1024
FIFO overflow!
cm 17339
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 2
gr 3
y 741
p -1
r 2
cm 18326
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
bs 1330
m1 1330
m2 1307
gy 0
gp 2
gr 3
y 741
p -1
r 2
cm 19402
ry -1
rp 1
rr -24
ay 1
ap 24
ar -384
chp 0
chr -18
chy 0
