1024
FIFO overflow!
rp 3
rr -1
ay 1653
ap 138
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 24
gp 80
gr -45
y -7
p 2
r 0
cm 208733
ry 70
rp 0
rr -2
ay 1722
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -5
p 0
r -1
cm 210001
ry 70
rp 0
rr -1
ay 1722
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -5
p 0
r -1
cm 211200
ry 70
rp 0
rr -1
ay 1722
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 0
y -6
p 0
r -1
cm 212462
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 213649
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 214896
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 216107
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 217326
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 218556
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 0
y -6
p 0
r -1
cm 219763
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 1
gp 1
gr 1
y -6
p 0
r -1
cm 221023
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 3
gp 0
gr 0
y -6
p 0
r -1
cm 222232
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 27
gp 4
gr 0
y -6
p 0
r -1
cm 223519
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 9
gp 9
gr 1
y -6
p 0
r -1
cm 224730
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 225987
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 227184
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 228446
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 229643
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 230874
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 232099
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 233312
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy -11
gp 1
gr 2
y -6
p 0
r -1
cm 234568
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 235769
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 1
y -6
p 0
r -1
cm 237030
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 17
gp 2
gr 0
y -6
p 0
r -1
cm 238225
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 239486
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 240680
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 241936
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 243132
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 2
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 244378
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 245599
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 246817
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 248057
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 249254
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 250504
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 0
y -6
p 0
r -1
cm 251703
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 252961
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 254150
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 255411
ry 70
rp 0
rr -1
ay 1722
ap 0
ar -45
chp 0
chr 0
chy -6
bs 1531
m1 1496
m2 1566
gy 4
gp 1
gr 0
y -6
p 0
r -1
cm 256620
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 257876
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 259095
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 260316
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 1
gp 0
gr 0
y -6
p 0
r -1
cm 261556
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 262762
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 1
gp 0
gr 1
y -6
p 0
r -1
cm 264020
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 265211
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 266470
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 267667
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 268926
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 270124
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 271373
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 272603
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 273831
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 1
gp 0
gr 1
y -6
p 0
r -1
cm 275080
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 276298
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 277559
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -46
chp 0
chr 0
chy 3
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 278767
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 280036
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 281244
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 282516
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 283714
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 1
y -6
p 0
r -1
cm 284972
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 0
y -6
p 0
r -1
cm 286171
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -47
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 287410
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 1
gr 1
y -6
p 0
r -1
cm 288648
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -45
chp 0
chr 0
chy 0
bs 1531
m1 1496
m2 1566
gy 0
gp 0
gr 1
y -6
p 0
r -1
cm 289866
ry 70
rp 0
rr -1
ay 1653
ap 0
ar -73
chp 0
chr 0
chy 0
bs 1400
m1 1367
m2 1433
gy 5
gp -1
gr -4
y -6
p 0
r -1
cm 291139
ry 70
rp 0
rr -10
ay 1653
ap 0
ar -296
chp 0
chr 0
chy 0
bs 1400
m1 1371
m2 1429
gy 31
gp 29
gr 69
y -6
p 0
r -1
cm 292387
ry 70
rp 0
rr -14
ay 1722
ap 0
ar -502
chp 0
chr 0
chy 0
bs 1400
m1 1374
m2 1426
gy -8
gp 19
gr -42
y -6
p 0
r -1
cm 293686
ry 70
rp 1
rr -20
ay 1653
ap 0
ar -545
chp 0
chr 0
chy 0
bs 1400
m1 1373
m2 1427
gy 22
gp -17
gr 8
y -5
p 0
r -1
cm 294931
ry 70
rp 0
rr -19
ay 1722
ap 0
ar -500
chp 0
chr 0
chy 0
bs 1400
m1 1374
m2 1426
gy 11
gp 0
gr 17
y -5
p 0
r -1
cm 296229
ry 70
rp 1
rr -17
ay 1722
ap 0
ar -545
chp 0
chr 0
chy 0
bs 1400
m1 1373
m2 1427
gy -19
gp -2
gr -35
y -6
p 0
r -1
cm 297458
ry 70
rp 0
rr -19
ay 1722
ap 0
ar -545
chp 0
chr 0
chy 0
bs 1400
m1 1374
m2 1426
gy 10
gp 20
gr -24
y -5
p 0
r -1
cm 298759
ry 70
rp 0
rr -17
ay 1722
ap 0
ar -545
chp 0
chr 0
chy 0
bs 1400
m1 1373
m2 1427
gy 19
gp 13
gr -5
y -5
p 0
r -1
cm 299986
ry 70
rp 0
rr -16
ay 1791
ap 0
ar -545
chp 0
chr 0
chy 1
bs 1407
m1 1381
m2 1433
gy 10
gp -10
gr 34
y -5
p 0
r -1
cm 301286
ry 70
rp 0
rr -16
ay 1722
ap 0
ar -545
chp 0
chr 0
chy 0
bs 1462
m1 1438
m2 1486
gy 0
gp 41
gr 16
y -5
p 0
r -1
cm 302523
ry 70
rp 0
rr -18
ay 1722
ap 0
ar -500
chp 0
chr 0
chy 0
bs 1519
m1 1491
m2 1553
gy 321
gp -114
gr -31
y -27
p -10
r 6
cm 303834
ry -54
rp 2
rr 7
ay -689
ap -37
ar 272
chp 0
chr 1
chy 0
bs 1538
m1 1569
m2 1501
gy 80
gp -190
gr -630
y -41
p -8
r 10
cm 305101
ry -15
rp 6
rr 21
ay 206
ap -68
ar 509
chp 0
chr 0
chy 0
bs 1538
m1 1527
m2 1577
gy 364
gp 351
gr -17
y -33
p 2
r 4
cm 306419
ry -70
rp -2
rr 24
ay -1378
ap 189
ar 152
chp 3
chr -14
chy 0
bs 1561
m1 1595
m2 1533
gy -83
gp -209
gr -227
y -50
p -9
r 29
cm 307688
ry -42
rp 11
rr -20
ay -551
ap 451
ar -995
chp 3
chr -36
chy 0
bs 1561
m1 1597
m2 1517
gy 116
gp -447
gr -86
y -42
p -10
r 22
cm 308980
ry -70
rp 13
rr -4
ay -1378
ap 590
ar 765
chp 0
chr 27
chy 0
bs 1560
m1 1661
m2 1491
gy -326
gp -4
gr -634
y -40
p 3
r -30
cm 310259
ry -11
rp 15
rr 14
ay 0
ap -269
ar 658
chp 31
chr 22
chy 0
bs 1561
m1 1561
m2 1577
gy 321
gp 1083
gr -943
y -35
p 4
r 21
cm 311577
ry -61
rp -28
rr 30
ay -895
ap -59
ar 770
chp 6
chr -3
chy 0
bs 1567
m1 1578
m2 1492
gy 526
gp -941
gr -1703
y -71
p -14
r 44
cm 312863
ry -70
rp -37
rr -62
ay -3000
ap -635
ar -1490
chp 13
chr -33
chy 0
bs 1572
m1 1628
m2 1516
gy -555
gp 800
gr -156
y -28
p 10
r 17
cm 314155
ry 70
rp -23
rr -68
ay 2273
ap -72
ar -1265
chp -6
chr 0
chy 0
bs 1522
m1 1506
m2 1536
gy 667
gp -387
gr 171
y -29
p -13
r -10
cm 315425
ry -70
rp 14
rr -22
ay -1584
ap 540
ar -680
chp 16
chr -13
chy 0
bs 1550
m1 1597
m2 1523
gy -67
gp -12
gr -566
y -45
p -11
r 37
cm 316703
ry -70
rp 19
rr -28
ay -1791
ap 648
ar -1040
chp 8
chr -41
chy 0
bs 1550
m1 1619
m2 1497
gy -141
gp 36
gr -153
y -50
p -3
r 25
cm 317992
ry -66
rp 16
rr -22
ay -895
ap 511
ar -704
chp -12
chr 12
chy 0
bs 1565
m1 1622
m2 1508
gy -6
gp -113
gr -73
y -53
p 12
r -16
cm 319270
ry -70
rp -7
rr 12
ay -964
ap 299
ar 305
chp -8
chr 18
chy 0
bs 1569
m1 1561
m2 1573
gy 114
gp -1092
gr 275
y -39
p -17
r -15
cm 320596
ry -33
rp 20
rr 27
ay -344
ap 500
ar 311
chp -1
chr -17
chy 0
bs 1568
m1 1549
m2 1613
gy 206
gp -90
gr -514
y -35
p -4
r 46
cm 321868
ry -70
rp 16
rr -27
ay -895
ap 635
ar -1205
chp 0
chr -41
chy 0
bs 1568
m1 1598
m2 1556
gy 5
gp 93
gr -171
y -32
p 0
r 26
cm 323174
ry -64
rp 22
rr -51
ay -1240
ap 680
ar -269
chp -9
chr 0
chy 0
bs 1580
m1 1663
m2 1517
gy -239
gp 231
gr 530
y -41
p 17
r -45
cm 324435
ry 18
rp 9
rr -57
ay 68
ap 562
ar -905
chp -8
chr 36
chy 0
bs 1582
m1 1597
m2 1597
gy -131
gp -312
gr 667
y -28
p -7
r -39
cm 325764
ry 24
rp 27
rr 37
ay 275
ap 453
ar 406
chp 26
chr 1
chy -1
bs 1579
m1 1583
m2 1621
gy -144
gp 1195
gr -156
y -25
p 10
r 26
cm 327041
ry 1
rp 9
rr 24
ay 137
ap 185
ar 961
chp 8
chr -32
chy -9
bs 1583
m1 1591
m2 1553
gy 71
gp -309
gr -169
y -30
p -11
r 20
cm 328373
ry 0
rp 20
rr -34
ay 344
ap 439
ar -1175
chp 0
chr -29
chy 0
bs 1580
m1 1598
m2 1566
gy 489
gp -192
gr 808
y -50
p -5
r -18
cm 329629
ry -70
rp 17
rr -60
ay -3000
ap 860
ar -1310
chp -4
chr 4
chy 0
bs 1537
m1 1615
m2 1499
gy -177
gp -34
gr -145
y -81
p -5
r -9
cm 330950
ry -70
rp 25
rr -21
ay -1378
ap 590
ar -159
chp -2
chr 18
chy 0
bs 1548
m1 1536
m2 1586
gy 197
gp -162
gr -280
y -28
p -6
r -5
cm 332270
ry -39
rp 20
rr 30
ay -551
ap 815
ar 1040
chp 0
chr 15
chy 0
bs 1561
m1 1565
m2 1579
gy 109
gp 214
gr -10
y -38
p 5
r -5
cm 333545
ry -37
rp 27
rr 21
ay -413
ap 635
ar 815
chp -9
chr 2
chy 0
bs 1561
m1 1560
m2 1576
gy -51
gp -234
gr 183
y -34
p 0
r 3
cm 334874
ry -35
rp 29
rr 17
ay -482
ap 545
ar 328
chp -1
chr 2
chy 0
bs 1561
m1 1578
m2 1564
gy 59
gp -153
gr 33
y -36
p -4
r -3
cm 336153
ry -44
rp 16
rr -4
ay -689
ap 545
ar -193
chp 0
chr 0
chy 0
bs 1556
m1 1582
m2 1536
gy -129
gp -15
gr 158
y -33
p 3
r -3
cm 337453
ry -6
rp 13
rr -9
ay -206
ap 481
ar -286
chp 0
chr 0
chy 0
bs 1552
m1 1573
m2 1535
gy 47
gp 452
gr 7
y -38
p 20
r 0
cm 338720
ry -44
rp -6
rr -16
ay -551
ap -59
ar -536
chp -1
chr 0
chy 0
bs 1561
m1 1574
m2 1548
gy -80
gp 27
gr -172
y -31
p 1
r 4
cm 340020
ry -36
rp 8
rr -15
ay -1033
ap 372
ar -353
chp 0
chr 0
chy 0
bs 1561
m1 1611
m2 1535
gy 963
gp -64
gr -16
y -138
p -6
r 4
cm 341300
ry -70
rp 33
rr 10
ay -3000
ap 680
ar 201
chp 0
chr 0
chy 0
bs 1561
m1 1610
m2 1532
gy -258
gp 26
gr -149
y -184
p -1
r 2
cm 342596
ry -70
rp 18
rr -8
ay -3000
ap 590
ar -155
chp 0
chr 0
chy 0
bs 1561
m1 1599
m2 1539
gy -575
gp 47
gr 161
y -70
p 0
r 0
cm 343874
ry -70
rp 17
rr 7
ay -3000
ap 581
ar 154
chp -2
chr 0
chy -70
bs 1561
m1 1605
m2 1537
gy 121
gp 11
gr 76
y -61
p 0
r -4
cm 345136
ry -70
rp 16
rr -1
ay -3000
ap 635
ar 73
chp -4
chr 6
chy -91
bs 1558
m1 1599
m2 1537
gy -176
gp 57
gr 113
y -61
p 4
r -8
cm 346432
ry -70
rp 19
rr 0
ay -3000
ap 635
ar 88
chp -8
chr 9
chy -91
bs 1551
m1 1593
m2 1535
gy -866
gp -231
gr 336
y 46
p 1
r -16
cm 347689
ry 70
rp 47
rr -16
ay 1171
ap 1220
ar -486
chp -12
chr 9
chy -91
bs 1551
m1 1579
m2 1553
gy 417
gp 167
gr 199
y 35
p 9
r -5
cm 348993
ry -70
rp 29
rr 31
ay -1998
ap 770
ar 860
chp -10
chr 8
chy -91
bs 1548
m1 1562
m2 1562
gy -279
gp -96
gr 247
y 63
p -1
r -10
cm 350241
ry 70
rp 52
rr 0
ay 3000
ap 1310
ar -152
chp -5
chr 5
chy -52
bs 1562
m1 1584
m2 1540
gy 977
gp 81
gr 581
y -75
p 10
r -25
cm 351569
ry -70
rp 3
rr 40
ay -3000
ap 201
ar 1331
chp -1
chr 2
chy -67
bs 1569
m1 1609
m2 1537
gy -555
gp -14
gr -265
y -70
p 0
r 0
cm 352828
ry -70
rp 15
rr 5
ay -895
ap 510
ar 190
chp 0
chr 0
chy -2
bs 1568
m1 1560
m2 1604
gy 351
gp 160
gr -371
y -4
p 0
r 4
cm 354128
ry -35
rp 19
rr -9
ay -1033
ap 590
ar -33
chp 0
chr 0
chy 0
bs 1551
m1 1597
m2 1517
gy -299
gp -96
gr 0
y -40
p 0
r -3
cm 355378
ry 21
rp 12
rr -17
ay 344
ap 248
ar -495
chp 0
chr 0
chy 0
bs 1538
m1 1558
m2 1536
gy 63
gp 203
gr 250
y -35
p 5
r -3
cm 356704
ry -9
rp 16
rr -8
ay 137
ap 507
ar -213
chp 0
chr 0
chy 0
bs 1539
m1 1541
m2 1555
gy -10
gp -108
gr -245
y -22
p -5
r 9
cm 357964
ry 66
rp 9
rr -21
ay 1033
ap 428
ar -725
chp 0
chr -15
chy -6
bs 1562
m1 1554
m2 1568
gy 204
gp -353
gr 35
y -25
p -8
r 7
cm 359293
ry -62
rp 21
rr -28
ay -1240
ap 830
ar -770
chp 8
chr -24
chy -18
bs 1568
m1 1611
m2 1537
gy -165
gp -75
gr -93
y -14
p -3
r 14
cm 360607
ry -26
rp 18
rr -27
ay -344
ap 439
ar -108
chp -6
chr 35
chy -22
bs 1569
m1 1595
m2 1535
gy -138
gp -179
gr -403
y -8
p 1
r -19
cm 361900
ry 26
rp 32
rr 6
ay 137
ap 590
ar 405
chp -6
chr 27
chy -31
bs 1569
m1 1551
m2 1607
gy 69
gp 159
gr 24
y 1
p 3
r -10
cm 363201
ry -41
rp 35
rr 83
ay -275
ap 815
ar 1490
chp -1
chr -23
chy -26
bs 1569
m1 1567
m2 1589
gy -79
gp -19
gr 249
y -10
p 2
r 24
cm 364488
ry -27
rp 10
rr -14
ay -482
ap 417
ar -1087
chp 0
chr -29
chy -27
bs 1579
m1 1636
m2 1530
gy 19
gp -181
gr 374
y -18
p -1
r 8
cm 365794
ry -70
rp 26
rr -48
ay -1240
ap 635
ar -1265
chp 0
chr 1
chy -27
bs 1579
m1 1644
m2 1538
gy -42
gp -292
gr 470
y -17
p -6
r -33
cm 367094
ry 3
rp 12
rr -37
ay 68
ap 549
ar -590
chp -2
chr 26
chy -16
bs 1561
m1 1568
m2 1568
gy -80
gp -152
gr 168
y -13
p -4
r -20
cm 368401
ry 1
rp 16
rr 16
ay -137
ap 590
ar 770
chp -2
chr 27
chy -16
bs 1562
m1 1568
m2 1574
gy -182
gp 180
gr -389
y -18
p 3
r 7
cm 369700
ry 2
rp 29
rr 86
ay 0
ap 590
ar 1085
chp -2
chr -23
chy -13
bs 1562
m1 1547
m2 1595
gy 77
gp -137
gr 49
y -25
p 0
r 27
cm 370991
ry -50
rp 19
rr -14
ay -413
ap 481
ar -739
chp 0
chr -12
chy -24
bs 1579
m1 1610
m2 1558
gy 209
gp -212
gr 21
y -22
p -7
r 2
cm 372287
ry -59
rp 0
rr -30
ay -826
ap 25
ar -680
chp 0
chr 0
chy -24
bs 1579
m1 1620
m2 1554
gy -117
gp -157
gr 383
y -6
p -9
r -19
cm 373565
ry -5
rp 11
rr -28
ay -413
ap 635
ar -452
chp -8
chr 2
chy -10
bs 1560
m1 1610
m2 1550
gy 215
gp -25
gr -179
y -46
p -7
r 8
cm 374875
ry -70
rp 34
rr 4
ay -895
ap 1400
ar 164
chp -27
chr 0
chy -2
bs 1548
m1 1575
m2 1553
gy 78
gp -50
gr -4
y -39
p 18
r 0
cm 376136
ry -61
rp 33
rr 26
ay -689
ap 1130
ar 462
chp -25
chr -2
chy 0
bs 1548
m1 1582
m2 1566
gy 32
gp -540
gr -336
y -37
p -22
r 6
cm 377455
ry -65
rp 26
rr -4
ay -826
ap 635
ar 35
chp 4
chr 0
chy -5
bs 1581
m1 1611
m2 1571
gy 95
gp 409
gr -316
y -34
p 9
r 10
cm 378732
ry -23
rp 14
rr 6
ay -551
ap 538
ar -34
chp 4
chr 0
chy -11
bs 1580
m1 1593
m2 1569
gy 135
gp 11
gr -253
y -30
p 0
r 8
cm 380051
ry -47
rp -26
rr -11
ay -482
ap -670
ar -282
chp 0
chr 0
chy -8
bs 1579
m1 1602
m2 1552
gy 30
gp 1349
gr 7
y -37
p 55
r 0
cm 381314
ry -70
rp 14
rr 4
ay -1102
ap 1136
ar 49
chp -41
chr 0
chy 0
bs 1551
m1 1607
m2 1539
gy -119
gp -175
gr -93
y -53
p 15
r 1
cm 382638
ry -53
rp 36
rr -20
ay -620
ap 1130
ar -795
chp 6
chr -1
chy -1
bs 1577
m1 1646
m2 1560
gy 187
gp -189
gr -40
y -52
p -20
r 4
cm 383905
ry -70
rp 40
rr -13
ay -1584
ap 1040
ar -221
chp 0
chr 0
chy -6
bs 1588
m1 1622
m2 1530
gy -487
gp 35
gr -1787
y -12
p 10
r 31
cm 385238
ry 70
rp 20
rr -84
ay 826
ap 305
ar -2255
chp 0
chr -39
chy -9
bs 1588
m1 1628
m2 1540
gy 70
gp -386
gr -40
y -35
p -3
r 11
cm 386498
ry -5
rp -21
rr -78
ay 620
ap 130
ar -2222
chp -11
chr 16
chy -10
bs 1587
m1 1621
m2 1587
gy -160
gp 593
gr 619
y -47
p 16
r -15
cm 387833
ry -18
rp 38
rr 24
ay 344
ap 1040
ar 635
chp -20
chr 20
chy -10
bs 1589
m1 1568
m2 1656
gy 188
gp 63
gr 31
y -9
p 4
r -17
cm 389100
ry -7
rp 46
rr 31
ay 137
ap 815
ar 1900
chp -1
