1024
FIFO overflow!
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 189270
ry -50
rp 0
rr -33
ay 50
ap 0
ar -1003
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 190431
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 4
y 746
p 0
r 1
cm 191677
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 4
y 746
p 0
r 1
cm 192845
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 194076
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 195254
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 196456
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 2
y 746
p 0
r 1
cm 197662
ry -50
rp 0
rr -34
ay 50
ap 0
ar -961
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 198851
ry -50
rp 0
rr -33
ay 50
ap 0
ar -970
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 200079
ry -50
rp 0
rr -33
ay 50
ap 0
ar -995
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1345
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 201247
ry -50
rp 0
rr -33
ay 50
ap 0
ar -978
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 202485
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 203646
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 746
p 0
r 1
cm 204883
ry -50
rp 0
rr -34
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 745
p 0
r 1
cm 206057
ry -50
rp 0
rr -33
ay 50
ap 0
ar -953
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
1024
FIFO overflow!
0
FIFO overflow!
cm 17320
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 18312
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 19389
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 20402
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 21426
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 22499
ry -50
rp 0
rr -28
ay 50
ap 0
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 23495
ry -50
rp 0
rr -28
ay 50
ap 0
ar -456
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1352
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 24563
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 25591
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 26595
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 27680
ry -50
rp 0
rr -33
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 28679
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 29728
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 30777
ry -50
rp 0
rr -31
ay 50
ap 0
ar -504
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 31775
ry -50
rp 0
rr -31
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 2
y 749
p 0
r 1
cm 32860
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 34024
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 35217
ry -50
rp 0
rr -34
ay 50
ap 0
ar -525
chp 0
chr -22
chy -41
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 36411
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 41
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 37605
ry -50
rp 0
rr -34
ay 50
ap 0
ar -525
chp 0
chr -22
chy 2
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 38820
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 39991
ry -50
rp 0
rr -34
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 41221
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 42376
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 43604
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 44766
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 45992
ry -50
rp 0
rr -33
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 47174
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 48370
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 49568
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 50740
ry -50
rp 0
rr -34
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 51965
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 53127
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 54365
ry -50
rp 0
rr -33
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 55517
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 56743
ry -50
rp 0
rr -33
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 57915
ry -50
rp 0
rr -34
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 59121
ry -50
rp 0
rr -34
ay 50
ap 0
ar -525
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 60318
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 61500
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 62722
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1346
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 63889
ry -50
rp 0
rr -33
ay 50
ap 0
ar -544
chp 0
chr -22
chy 0
bs 1330
m1 1280
m2 1347
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 65126
ry -50
rp 0
rr -31
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 66283
ry -50
rp 0
rr -32
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 67506
ry -50
rp 0
rr -32
ay 50
ap 0
ar -500
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 68680
ry -50
rp 0
rr -31
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 69900
ry -50
rp 0
rr -31
ay 50
ap 0
ar -500
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1348
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 71092
ry -50
rp 0
rr -32
ay 50
ap 0
ar -520
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 72279
ry -50
rp 0
rr -32
ay 50
ap 0
ar -500
chp 0
chr -21
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 73496
ry -50
rp 0
rr -31
ay 50
ap 0
ar -496
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 74656
ry -50
rp 0
rr -29
ay 50
ap 0
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1351
gy 0
gp 1
gr 2
y 749
p 0
r 1
cm 75886
ry -50
rp 0
rr -31
ay 50
ap 0
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 77046
ry -50
rp 0
rr -31
ay 50
ap 0
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1351
gy 0
gp 1
gr 3
y 749
p 0
r 1
cm 78283
ry -50
rp 0
rr -29
ay 50
ap 0
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 79446
ry -50
rp 0
rr -29
ay 50
ap 0
ar -496
chp 0
chr -20
chy 0
bs 1330
m1 1280
m2 1349
gy 0
gp 1
gr 3
y 749
p 0
r 1
1024
FIFO overflow!
cm 17337
ry -1
rp 0
rr -25
ay 1
ap 0
ar -408
chp 0
chr -18
chy 0
bs 1330
m1 1329
m2 1306
gy 0
gp 2
gr 3
y 749
p 0
r 1
cm 18348
ry -1
rp 0
rr -25
ay 1
ap 0
ar -408
chp 0
chr -18
chy 0
bs 1330
m1 1328
m2 1307
gy 0
gp 2
gr 3
y 750
p 0
r 1
