1024
FIFO overflow!
bs 1330
m1 1362
m2 1302
gy 0
gp 1
gr 2
y -87
p -1
r 3
cm 224178
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 1
gr 1
y -87
p -1
r 3
cm 225616
ry -31
rp 1
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 0
y -87
p -2
r 3
cm 227055
ry -31
rp 3
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 228495
ry -31
rp 3
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1364
m2 1303
gy 0
gp 2
gr 1
y -87
p -2
r 3
cm 229934
ry -31
rp 3
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 231370
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 1
gr 1
y -87
p -2
r 3
cm 232810
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 1
gr 0
y -87
p -1
r 3
cm 234249
ry -31
rp 1
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 235689
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 0
y -87
p -1
r 3
cm 237130
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 238574
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 240014
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 241454
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 1
gr 2
y -87
p -1
r 3
cm 242892
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 0
y -87
p -1
r 3
cm 244332
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 245778
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 1
gr 0
y -87
p -2
r 3
cm 247216
ry -31
rp 3
rr 4
ay -510
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1364
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 248653
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 0
y -87
p -1
r 3
cm 250092
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 0
y -87
p -1
r 3
cm 251533
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1362
m2 1303
gy 0
gp 2
gr 1
y -87
p -1
r 3
cm 252974
ry -31
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1364
m2 1303
gy 1
gp 2
gr 0
y -87
p -1
r 3
cm 254419
ry -32
rp 2
rr 5
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1363
m2 1304
gy 4
gp -6
gr -16
y -87
p -1
r 3
cm 255867
ry -32
rp 1
rr 4
ay -510
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1365
m2 1301
gy 30
gp 20
gr 55
y -87
p -1
r 5
cm 257315
ry -31
rp 1
rr 3
ay -530
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1372
m2 1294
gy 5
gp 43
gr -34
y -66
p -1
r 3
cm 258757
ry -17
rp 2
rr 6
ay -300
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1347
m2 1317
gy 0
gp -1
gr -9
y -66
p -1
r 3
cm 260207
ry -17
rp 0
rr 5
ay -300
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1352
m2 1317
gy 30
gp -6
gr 22
y -67
p -1
r 4
cm 261660
ry -16
rp 5
rr 5
ay -300
ap 50
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1349
m2 1320
gy 30
gp 18
gr -24
y -66
p -1
r 6
cm 263103
ry -19
rp 1
rr 7
ay -300
ap 50
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1349
m2 1315
gy -370
gp 5
gr -112
y -55
p -2
r 3
cm 264549
ry -13
rp 0
rr 4
ay -200
ap 25
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1373
m2 1283
gy 131
gp -5
gr 228
y -63
p -2
r 2
cm 265996
ry -12
rp 0
rr 5
ay -280
ap 25
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1356
m2 1317
gy 44
gp 6
gr 4
y -71
p -2
r 7
cm 267439
ry -22
rp 2
rr 6
ay -350
ap 75
ar 225
chp 0
chr 0
chy 0
bs 1330
m1 1352
m2 1321
gy -8
gp 42
gr -86
y -72
p -1
r 12
cm 268884
ry -23
rp 2
rr 17
ay -350
ap 50
ar 300
chp 0
chr 0
chy 0
bs 1330
m1 1356
m2 1322
gy 9
gp -14
gr 7
y -72
p -1
r 7
cm 270326
ry -22
rp 1
rr 7
ay -360
ap 25
ar 150
chp 0
chr 0
chy 0
bs 1330
m1 1353
m2 1315
gy -170
gp 30
gr -183
y -67
p -1
r 5
cm 271771
ry -23
rp 1
rr 6
ay -330
ap 50
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1344
m2 1336
gy -1
gp 10
gr 42
y -72
p -2
r 4
cm 273214
ry -23
rp 1
rr 5
ay -370
ap 50
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1354
m2 1312
gy -5
gp -1
gr 4
y -72
p -2
r 4
cm 274662
ry -23
rp 2
rr 8
ay -350
ap 25
ar 100
chp 0
chr 0
chy 0
bs 1330
m1 1352
m2 1318
gy -44
gp 11
gr 78
y -68
p -1
r 4
cm 276111
ry -17
rp 0
rr 12
ay -310
ap 25
ar 125
chp 0
chr 0
chy 0
bs 1330
m1 1347
m2 1318
gy -3
gp -51
gr 134
y -60
p -1
r 3
cm 277556
ry -17
rp 3
rr 3
ay -240
ap 25
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1349
m2 1321
gy 243
gp 20
gr 22
y -63
p -1
r 4
cm 278998
ry -25
rp 4
rr 4
ay -290
ap 50
ar 75
chp 0
chr 0
chy 0
bs 1330
m1 1353
m2 1316
gy -150
gp -76
gr 191
y -71
p 0
r 6
cm 280434
ry -13
rp -3
rr 11
ay -380
ap 0
ar 200
chp 0
chr 0
chy 0
bs 1330
m1 1361
