1024
FIFO overflow!
chr -1
chy 0
bs 1565
m1 1657
m2 1573
gy 144
gp 150
gr 30
y 691
p 0
r 1
cm 213652
ry -18
rp -50
rr -18
ay -12
ap 600
ar -24
chp -23
chr -1
chy 0
bs 1571
m1 1619
m2 1503
gy 68
gp -552
gr 474
y 695
p -17
r -3
cm 215021
ry -24
rp -39
rr -24
ay -60
ap 648
ar -144
chp -12
chr -6
chy 0
bs 1572
m1 1619
m2 1606
gy 107
gp 278
gr -221
y 697
p -10
r 7
cm 216339
ry -42
rp -43
rr 10
ay -18
ap 384
ar 0
chp -12
chr -6
chy 0
bs 1572
m1 1625
m2 1482
gy -24
gp 175
gr 474
y 694
p -3
r 2
cm 217698
ry -24
rp -31
rr 0
ay -42
ap 360
ar -168
chp -12
chr -6
chy 0
bs 1577
m1 1663
m2 1584
gy 108
gp -35
gr -81
y 693
p -12
r 2
cm 219017
ry -36
rp -37
rr 5
ay -30
ap 312
ar -96
chp -1
chr -9
chy 0
bs 1577
m1 1590
m2 1485
gy -49
gp -125
gr 396
y 694
p -10
r 2
cm 220375
ry -66
rp 15
rr 45
ay -60
ap 288
ar -96
chp -1
chr -9
chy 0
bs 1577
m1 1654
m2 1525
gy 12
gp 821
gr 670
y 694
p -6
r 4
cm 221704
ry -18
rp -50
rr -18
ay -36
ap 216
ar -192
chp -9
chr -9
chy 0
bs 1571
m1 1600
m2 1495
gy -8
gp -228
gr -268
y 695
p -4
r 1
cm 223062
ry -48
rp -8
rr 19
ay -36
ap 288
ar -168
chp -5
chr -9
chy 0
bs 1570
m1 1647
m2 1554
gy 1
gp 76
gr -91
y 693
p -9
r 2
cm 224395
ry -54
rp -22
rr 19
ay -54
ap 312
ar -96
chp -5
chr -9
chy 0
bs 1570
m1 1624
m2 1500
gy 20
gp 240
gr 265
y 691
p -9
r 4
cm 225748
ry -60
rp -28
rr 3
ay -60
ap 264
ar -144
chp -6
chr -5
chy 0
bs 1570
m1 1658
m2 1495
gy 18
gp -251
gr -237
y 688
p 0
r -2
cm 227090
ry -72
rp 7
rr 24
ay -66
ap 288
ar -120
chp -8
chr -5
chy 0
bs 1571
m1 1656
m2 1513
gy -5
gp 41
gr -2
y 694
p -6
r 2
cm 228439
ry -18
rp -27
rr 3
ay 12
ap 408
ar -96
chp -8
chr -4
chy 0
bs 1572
m1 1588
m2 1565
gy 21
gp 289
gr 159
y 698
p -7
r 3
cm 229777
ry -24
rp -28
rr -11
ay -54
ap 288
ar -48
chp -9
chr -1
chy 0
bs 1572
m1 1600
m2 1541
gy 98
gp -130
gr 144
y 694
p -6
r 1
cm 231118
ry -42
rp -18
rr 1
ay -24
ap 408
ar -48
chp -12
chr -1
chy 0
bs 1574
m1 1620
m2 1553
gy 67
gp 84
gr 84
y 697
p -3
r 0
cm 232474
ry -18
rp -30
rr -20
ay 6
ap 432
ar -120
chp -12
chr -1
chy 0
bs 1574
m1 1636
m2 1512
gy -106
gp 41
gr 143
y 698
p -9
r 3
cm 233811
ry -18
rp -36
rr -18
ay -36
ap 432
ar -288
chp -12
chr -17
chy 0
bs 1574
m1 1659
m2 1563
gy 59
gp -135
gr -471
y 692
p -2
r 6
cm 235169
ry -42
rp -20
rr 20
ay -60
ap 432
ar -216
chp -12
chr -17
chy 0
bs 1576
m1 1616
m2 1489
gy 0
gp 162
gr 337
y 696
p 2
r -4
cm 236498
ry -6
rp -12
rr -6
ay -24
ap 552
ar -96
chp -23
chr 0
chy 0
bs 1576
m1 1609
m2 1638
gy 123
gp 30
gr -252
y 703
p -1
r -18
cm 237856
ry 0
rp -43
rr -13
ay -12
ap 504
ar 168
chp -15
chr 18
chy 0
bs 1576
m1 1656
m2 1486
gy 483
gp 449
gr -1917
y 675
p -4
r 62
cm 239175
ry -120
rp -30
rr 29
ay -120
ap 552
ar 504
chp -23
chr 19
chy 0
bs 1579
m1 1569
m2 1595
gy 415
gp 288
gr 395
y 688
p 7
r -18
cm 240528
ry 0
rp -24
rr 11
ay -36
ap 480
ar 96
chp -23
chr 19
chy 0
bs 1580
m1 1562
m2 1595
gy 456
gp -248
gr 223
y 692
p 4
r 0
cm 241853
ry -24
rp -24
rr -37
ay 12
ap 744
ar 72
chp -17
chr 0
chy 0
bs 1580
m1 1645
m2 1567
gy -18
gp -68
gr -436
y 698
p -3
r 7
cm 243221
ry -18
rp -22
rr -11
ay -12
ap 504
ar -72
chp -17
chr -6
chy 0
bs 1579
m1 1653
m2 1572
gy -11
gp -85
gr -502
y 696
p -4
r -4
cm 244542
ry -36
rp -31
rr 50
ay -30
ap 456
ar -96
chp -13
chr -6
chy 0
bs 1570
m1 1619
m2 1484
gy -33
gp 203
gr 666
y 693
p -5
r 3
cm 245920
ry -48
rp -45
rr -29
ay -42
ap 384
ar -216
chp -17
chr -6
chy 0
bs 1570
m1 1658
m2 1534
gy -9
gp -179
gr -587
y 694
p 7
r -4
cm 247231
ry -42
rp -25
rr 16
ay -36
ap 600
ar -96
chp -30
chr -6
chy 0
bs 1569
m1 1640
m2 1504
gy -74
gp -216
gr 407
y 697
p -4
r 10
cm 248605
ry -30
rp -50
rr -35
ay -36
ap 744
ar -360
chp -20
chr -11
chy 0
bs 1569
m1 1679
m2 1523
gy -157
gp 10
gr -246
y 696
p -11
r -3
cm 249909
ry -48
rp -43
rr 18
ay -54
ap 576
ar -240
chp -20
chr -1
chy 0
bs 1569
m1 1639
m2 1495
gy 90
gp -52
gr -36
y 693
p -1
r -3
cm 251285
ry -36
rp -19
rr 17
ay -42
ap 696
ar 96
chp -29
chr -1
chy 0
bs 1569
m1 1634
m2 1535
gy -41
gp 328
gr 918
y 696
p 0
r 3
cm 252596
ry -30
rp -40
rr -49
ay 18
ap 600
ar -216
chp -31
chr -1
chy 0
bs 1571
m1 1741
m2 1501
gy -873
gp -3795
gr 2219
y 681
p -149
r -45
cm 253963
ry 120
rp 49
rr 13
ay -120
ap 1002
ar -1002
chp -1
chr 0
chy 0
bs 1573
m1 1743
m2 1503
gy 116
gp 1635
gr 320
y 586
p -16
r -32
cm 255248
ry -120
rp 3
rr 50
ay -120
ap 120
ar -744
chp 0
chr 0
chy 0
bs 1573
m1 1700
m2 1406
gy 2
gp 5
gr 1
y 588
p -5
r -31
cm 256596
ry -120
rp -7
rr 47
ay -120
ap 120
ar -720
chp 0
chr 3
chy 0
bs 1573
m1 1700
m2 1409
gy 0
gp 0
gr 0
y 588
p -5
r -32
cm 257905
ry -120
rp -7
rr 49
ay -120
ap 120
ar -768
chp 0
chr 0
chy 0
bs 1505
m1 1631
m2 1336
gy 0
gp 0
gr 0
y 588
p -4
r -32
cm 259249
ry -120
rp -6
rr 49
ay -120
ap 96
ar -768
chp 0
chr 0
chy 0
bs 1000
m1 1126
m2 1000
gy 0
gp 0
gr 0
y 588
p -4
r -32
cm 260574
ry -120
rp -6
rr 49
ay -120
ap 96
ar -768
chp 0
chr 0
chy 0
bs 1000
m1 1148
m2 1000
gy -965
gp -1862
gr 986
y 716
p 40
r 114
cm 261932
ry 120
rp -50
rr -33
ay 120
ap -192
ar 1002
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1156
gy 31
gp -499
gr 424
y 721
p 66
r 121
cm 263272
ry 18
rp 50
rr -50
ay -72
ap -1002
ar 1002
chp 0
chr 0
chy 0
bs 1000
m1 1070
m2 1000
gy 49
gp 21
gr 141
y 668
p 97
r 73
cm 264620
ry -120
rp 50
rr -30
ay -120
ap -1002
ar 336
chp 0
chr 0
chy 0
bs 1000
m1 1070
m2 1000
gy -113
gp 957
gr 31
y 605
p 140
r -19
cm 265979
ry -120
rp 50
rr 23
ay -120
ap -1002
ar -384
chp 0
chr 0
chy 0
bs 1000
m1 1070
m2 1000
gy 18
gp -243
gr -209
y 619
p 115
r -10
cm 267329
ry -120
rp 50
rr 13
ay -120
ap -1002
ar -288
chp 0
chr 0
chy 0
bs 1000
m1 1083
m2 1000
gy -25
gp 343
gr -15
y 629
p 101
r -13
cm 268684
ry -120
rp 50
rr 24
ay -120
ap -1002
ar -432
chp 0
chr 0
chy 0
bs 1000
m1 1170
m2 1000
gy 775
gp 271
gr 283
y 499
p 89
r -106
cm 270032
ry -120
rp 50
rr 50
ay -120
ap -1002
ar -1002
chp 0
chr 0
chy 0
bs 1000
m1 1070
m2 1000
gy 59
gp -188
gr 21
y 472
p 66
r -130
cm 271385
ry -120
rp 27
rr 50
ay -120
ap -1002
ar -1002
chp 0
chr 0
chy 0
bs 1000
m1 1084
m2 1000
gy -374
gp -943
gr 149
y 803
p 73
r -111
cm 272735
ry 120
rp 43
rr 50
ay 120
ap -1002
ar -1002
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1070
gy -106
gp 306
gr 38
y 837
p 56
r -127
cm 274100
ry 120
rp 50
rr 50
ay 120
ap -1002
ar -1002
