1024
FIFO overflow!
rp 20
rr 78
ay -1929
ap 590
ar 2255
chp 0
chr 41
chy 0
bs 1000
m1 1090
m2 1008
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 214594
ry -70
rp 20
rr 78
ay -1929
ap 590
ar 2255
chp 0
chr 41
chy 0
bs 1000
m1 1090
m2 1008
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 215823
ry -70
rp 20
rr -45
ay -1998
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 217096
ry -70
rp 20
rr -49
ay -1998
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 218318
ry -70
rp 20
rr -49
ay -1998
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 219578
ry -70
rp 20
rr -85
ay -1998
ap 590
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 220816
ry -70
rp 20
rr -85
ay -2135
ap 590
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 222062
ry -70
rp 20
rr -85
ay -1998
ap 590
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -3
cm 223309
ry -70
rp 20
rr -58
ay -1998
ap 590
ar -1670
chp 0
chr -23
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 224550
ry -70
rp 20
rr -58
ay -1998
ap 590
ar -1670
chp 0
chr -23
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 1
gr 1
y 639
p -2
r -3
cm 225809
ry -70
rp 20
rr -58
ay -1998
ap 590
ar -1670
chp 0
chr -23
chy 0
bs 1000
m1 1091
m2 1000
gy 1
gp 6
gr 3
y 639
p -3
r -2
cm 227040
ry -70
rp 22
rr -53
ay -1998
ap 590
ar -1535
chp 0
chr -21
chy 0
bs 1000
m1 1091
m2 1000
gy -14
gp 13
gr 5
y 639
p -2
r -3
cm 228308
ry -70
rp 20
rr -55
ay -1929
ap 590
ar -1580
chp 0
chr -21
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -3
cm 229549
ry -70
rp 20
rr -22
ay -1929
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp -15
gr -5
y 640
p -2
r -2
cm 230824
ry -70
rp 20
rr -20
ay -1929
ap 590
ar -1355
chp 0
chr -18
chy 0
bs 1000
m1 1092
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 232042
ry -70
rp 20
rr -49
ay -1929
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1092
m2 1000
gy 0
gp 2
gr 1
y 640
p -3
r -2
cm 233325
ry -70
rp 20
rr -49
ay -1929
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 234543
ry -70
rp 20
rr -49
ay -1929
ap 590
ar -1400
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 235820
ry -70
rp 20
rr -53
ay -1929
ap 590
ar -1535
chp 0
chr -21
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 640
p -2
r -2
cm 237039
ry -70
rp 20
rr -53
ay -1929
ap 590
ar -1535
chp 0
chr -21
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 238309
ry -70
rp 20
rr -85
ay -1929
ap 590
ar -2345
chp 0
chr -25
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 239536
ry -70
rp 20
rr -56
ay -1929
ap 590
ar -1625
chp 0
chr -23
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 240795
ry -70
rp 20
rr -56
ay -1929
ap 590
ar -1625
chp 0
chr -23
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 640
p -2
r -2
cm 242035
ry -70
rp 20
rr -56
ay -1998
ap 590
ar -1625
chp 0
chr -23
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -2
cm 243283
ry -70
rp 20
rr -55
ay -1998
ap 590
ar -1580
chp 0
chr -22
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 244530
ry -70
rp 20
rr -55
ay -1998
ap 590
ar -1580
chp 0
chr -22
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 245770
ry -70
rp 20
rr -55
ay -1998
ap 590
ar -1580
chp 0
chr -22
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 247028
ry -70
rp 20
rr -55
ay -1998
ap 590
ar -1580
chp 0
chr -22
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 248257
ry -70
rp 20
rr -52
ay -1998
ap 590
ar -1490
chp 0
chr -18
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 249527
ry -70
rp 20
rr -45
ay -1998
ap 590
ar -1310
chp 0
chr -16
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 250756
ry -70
rp 20
rr -41
ay -1998
ap 590
ar -1175
chp 0
chr -13
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 252033
ry -70
rp 20
rr -33
ay -1998
ap 590
ar -950
chp 0
chr -8
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 253251
ry -70
rp 20
rr -33
ay -1998
ap 590
ar -950
chp 0
chr -8
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 254539
ry -70
rp 20
rr -33
ay -1998
ap 590
ar -950
chp 0
chr -6
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 255759
ry -70
rp 20
rr -28
ay -1998
ap 590
ar -770
chp 0
chr -4
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 257040
ry -70
rp 20
rr -26
ay -1998
ap 590
ar -680
chp 0
chr -2
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 258269
ry -70
rp 20
rr -23
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 1
gr 1
y 639
p -2
r -2
cm 259539
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 260765
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 262023
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy -2
bs 1000
m1 1090
m2 1000
gy 0
gp 1
gr 1
y 639
p -2
r -2
cm 263255
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -2
cm 264504
ry -70
rp -78
rr -20
ay -1998
ap -2255
ar -590
chp 41
chr 0
chy 0
bs 1000
m1 1000
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 265743
ry -70
rp -78
rr -20
ay -1998
ap -2255
ar -590
chp 41
chr 0
chy 0
bs 1000
m1 1000
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 266988
ry -70
rp -78
rr -20
ay -1998
ap -2255
ar -590
chp 41
chr 0
chy 0
bs 1000
m1 1000
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 268237
ry -70
rp -13
rr -20
ay -1998
ap -321
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1138
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 269458
ry -70
rp 85
rr -20
ay -2135
ap 2435
ar -590
chp -41
chr 0
chy -2
bs 1000
m1 1155
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 270717
ry -70
rp 85
rr -20
ay -1998
ap 2435
ar -590
chp -41
chr 0
chy 0
bs 1000
m1 1155
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 271927
ry -70
rp 85
rr -20
ay -1998
ap 2435
ar -590
chp -1
chr 0
chy 0
bs 1000
m1 1092
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 273204
ry -70
rp 22
rr -85
ay -1998
ap 635
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 274420
ry -70
rp 20
rr -85
ay -1998
ap 590
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 275698
ry -70
rp 20
rr -85
ay -1998
ap 590
ar -2435
chp 0
chr -41
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 276919
ry -70
rp 20
rr 78
ay -1998
ap 590
ar 2255
chp 0
chr 41
chy 0
bs 1000
m1 1090
m2 1008
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 278198
ry -70
rp 20
rr 78
ay -1998
ap 590
ar 2255
chp 0
chr 41
chy 0
bs 1000
m1 1090
m2 1008
gy 0
gp 1
gr 1
y 639
p -2
r -2
cm 279436
ry -70
rp 20
rr 78
ay -1998
ap 590
ar 2120
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 280717
ry -70
rp 20
rr 5
ay -3000
ap 590
ar 86
chp 0
chr 0
chy -91
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 281955
ry -70
rp 20
rr -8
ay -3000
ap 590
ar -298
chp 0
chr 0
chy -91
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 283222
ry -70
rp 20
rr -20
ay -3000
ap 590
ar -590
chp 0
chr 0
chy -91
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 284462
ry -70
rp 20
rr -20
ay -2342
ap 590
ar -590
chp 0
chr 0
chy 81
bs 1000
m1 1000
m2 1050
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 285714
ry 70
rp 20
rr -20
ay 3000
ap 590
ar -590
chp 0
chr 0
chy 91
bs 1000
m1 1000
m2 1050
gy 1
gp 1
gr 0
y 639
p -2
r -2
cm 286961
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 5
gr 2
y 639
p -2
r -2
cm 288201
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 289469
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 290706
ry -70
rp 20
rr -20
ay -1998
ap 121
ar -121
chp 0
chr 0
chy 0
bs 1000
m1 1078
m2 1000
gy 1
gp 3
gr 2
y 639
p -2
r -2
cm 291986
ry -70
rp 15
rr -15
ay -1998
ap 505
ar -505
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp -15
gr -5
y 639
p -2
r -2
cm 293212
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 4
gr 1
y 639
p -2
r -2
cm 294482
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -2
cm 295699
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 296978
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 298198
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 299478
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 300695
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 301965
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 303203
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 1
gr 1
y 639
p -2
r -2
cm 304465
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -2
cm 305711
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 306982
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 308247
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 309506
ry -70
rp 20
rr -20
ay -1929
ap 590
ar -590
chp 0
chr 0
chy 1
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 310775
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 312027
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy -3
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 313302
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 314533
ry -70
rp 20
rr -20
ay -2135
ap 590
ar -590
chp 0
chr 0
chy -2
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 315803
ry -70
rp 20
rr -20
ay -2135
ap 590
ar -590
chp 0
chr 0
chy -2
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 317030
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -2
cm 318300
ry -70
rp 20
rr -20
ay -2135
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 1
gp 2
gr 1
y 639
p -1
r -3
cm 319525
ry -70
rp 19
rr -22
ay -1998
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 320817
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 1
gr 1
y 639
p -2
r -3
cm 322033
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 323297
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 0
gr 0
y 639
p -2
r -3
cm 324525
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp -1
gr 0
y 639
p -2
r -2
cm 325799
ry -70
rp 20
rr -20
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 3
gr 1
y 639
p -2
r -2
cm 327031
ry 70
rp 19
rr -21
ay 689
ap 590
ar -590
chp 0
chr 0
chy 91
bs 1000
m1 1000
m2 1047
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 328301
ry -70
rp 20
rr -22
ay -1929
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy -5
gp 22
gr 12
y 639
p -2
r -3
cm 329548
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -590
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 330825
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 332078
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 333334
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 334592
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 335832
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 337093
ry -70
rp 20
rr -22
ay -1998
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 338341
ry -70
rp 3
rr -5
ay -1998
ap 122
ar -260
chp 0
chr 0
chy 0
bs 1000
m1 1076
m2 1000
gy 0
gp 2
gr 1
y 639
p -2
r -3
cm 339620
ry -70
rp 13
rr -22
ay -1998
ap 386
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1085
m2 1000
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 340845
ry -70
rp 19
rr -22
ay -1998
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 342123
ry -70
rp 19
rr -22
ay -1998
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 343352
ry -70
rp 19
rr -22
ay -1998
ap 545
ar -635
chp 0
chr 0
chy 19
bs 1000
m1 1000
m2 1048
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 344650
ry -70
rp 19
rr -22
ay -1929
ap 545
ar -635
chp 0
chr 0
chy 1
bs 1000
m1 1089
m2 1000
gy 0
gp 3
gr 1
y 639
p -1
r -3
cm 345891
ry -70
rp 1
rr -4
ay -1998
ap 45
ar -136
chp 0
chr 0
chy 0
bs 1000
m1 1071
m2 1000
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 347169
ry -4
rp 1
rr -4
ay -1860
ap 47
ar -142
chp 0
chr 0
chy 0
bs 1000
m1 1000
m2 1060
gy 0
gp 2
gr 1
y 639
p -1
r -3
cm 348396
ry -70
rp 1
rr -4
ay -1998
ap 46
ar -138
chp 0
chr 0
chy 0
bs 1000
m1 1071
m2 1000
gy 0
gp 3
gr 1
y 638
p -1
r -3
cm 349658
ry -70
rp 1
rr -4
ay -2067
ap 45
ar -136
chp 0
chr 0
chy 0
bs 1000
m1 1071
m2 1000
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 350884
ry -70
rp 1
rr -4
ay -2067
ap 46
ar -138
chp 0
chr 0
chy 0
bs 1000
m1 1071
m2 1000
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 352148
ry -70
rp 4
rr -14
ay -2067
ap 170
ar -511
chp 0
chr 0
chy 0
bs 1588
m1 1666
m2 1496
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 353393
ry -70
rp 11
rr -22
ay -2067
ap 362
ar -635
chp 0
chr 0
chy 0
bs 1596
m1 1680
m2 1504
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 354661
ry -70
rp 18
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1400
m1 1488
m2 1308
gy 0
gp 3
gr 1
y 638
p -1
r -3
cm 355910
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1400
m1 1489
m2 1308
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 357140
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1400
m1 1489
m2 1308
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 358397
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1438
m1 1527
m2 1346
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 359627
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy -2
bs 1445
m1 1534
m2 1353
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 360897
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1471
m1 1560
m2 1379
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 362124
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1507
m1 1596
m2 1415
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 363405
ry -70
rp 19
rr -22
ay -1102
ap 545
ar -635
chp 0
chr 0
chy 28
bs 1539
m1 1628
m2 1447
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 364633
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1560
m1 1649
m2 1468
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 365921
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1696
m1 1786
m2 1604
gy 0
gp 2
gr 1
y 638
p -2
r -3
cm 367148
ry -70
rp 20
rr -22
ay -2067
ap 590
ar -635
chp 0
chr 0
chy 0
bs 1696
m1 1786
m2 1604
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 368440
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1697
m1 1786
m2 1605
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 369668
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1400
m1 1489
m2 1308
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 370938
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1552
m1 1641
m2 1460
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 372184
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 373463
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 0
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 638
p -1
r -3
cm 374704
ry -70
rp 19
rr -22
ay -2067
ap 545
ar -635
chp 0
chr 0
chy 1
bs 1000
m1 1089
m2 1000
gy 0
gp 2
gr 1
y 638
p -1
r -3
##########yaw_average^prec : 1
y_a_c^cur : 3000
y_a_kp^max : 100.0
y_a_ki^max : 0
ch_throttle^cur : 0.9
gyro^cur : 0.3
y_a_kp^prec : 1
y_r_c^cur : 70
y_r_kp^cur : 0.072
a_i_c^cur : 500
throttle_max^min : 1600
yaw_average^cur : 0.9
a_c^max : 4000
y_r_kd^cur : 0
ch_angle^cur : 0.1
r_i_c^max : 50
r_kp^min : 0.000
ar_m^cur : 50
a_ki^min : 0.0
y_a_kp^min : 0.0
y_a_kp^cur : 68.9
yaw_average^min : 0.0
throttle_max^max : 1800
yaw_average^max : 1.0
r_kp^prec : 3
r_c^max : 100
throttle_min^min : 1400
throttle_max^cur : 1700
r_kp^max : 0.100
ch_throttle^prec : 1
a_kd^cur : 0
y_a_ki^cur : 0
ch_throttle^max : 1.0
a_ki^max : 5.0
gyro^prec : 1
gyro^min : 0.0
y_r_kd^max : 0
y_r_kd^min : 0
y_r_kp^prec : 3
ch_angle^prec : 1
r_kd^max : 0
a_kp^cur : 45
throttle_min^cur : 1400
y_r_kp^max : 0.100
y_r_kp^min : 0.000
r_ki^min : 0.0000
y_r_c^max : 100
throttle_min^max : 1600
a_i_c^max : 1000
y_a_i_c^cur : 0
roll_effect^cur : 50
yaw_effect^max : 100
y_a_kd^min : 0
ch_angle^max : 1.0
ch_angle^min : 0.0
a_ki^cur : 0.4
ar_m^max : 150
pitch_effect^max : 50
r_ki^max : 0.0010
a_i_c^min : 0
gyro^max : 1.0
a_kp^max : 100
r_c^cur : 100
r_kd^min : 0
ch_throttle^min : 0.0
y_r_ki^max : 0
r_kd^cur : 0
r_kd^prec : 0
r_ki^prec : 4
y_r_c^prec : 0
y_a_kd^cur : 0
a_kp^min : 0
r_i_c^cur : 10
pitch_effect^cur : 50
y_r_i_c^cur : 0
r_kp^cur : 0.035
y_a_c^max : 4000
yaw_effect^cur : 100
y_r_ki^cur : 0
r_ki^cur : 0.0000
y_a_kd^max : 0
y_r_c^min : 0
roll_effect^min : 0
a_ki^prec : 1
pitch_effect^min : 0
a_c^cur : 3000
roll_effect^max : 50
