1024
FIFO overflow!
p -1
r 2
cm 155953
ry 0
rp 1
rr -29
ay 0
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 0
gr 2
y 742
p -1
r 2
cm 157177
ry 0
rp 1
rr -29
ay 0
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 158327
ry 0
rp 1
rr -31
ay 0
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 159559
ry 0
rp 1
rr -29
ay 0
ap 30
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 160714
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 161943
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 163105
ry 0
rp 1
rr -29
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 164305
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 165494
ry 0
rp 1
rr -28
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 166671
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 167891
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 169050
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 170285
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 171427
ry 0
rp 1
rr -29
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 172663
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 173816
ry 0
rp 1
rr -29
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 175039
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 176222
ry 0
rp 1
rr -29
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 177408
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 178617
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 179766
ry 0
rp 1
rr -29
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 180996
ry 0
rp 1
rr -29
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 182148
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 183383
ry 0
rp 1
rr -29
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 184540
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 185754
ry 0
rp 1
rr -28
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 186931
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 188119
ry 0
rp 1
rr -28
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 189330
ry 0
rp 1
rr -29
ay 0
ap 31
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 190496
ry 0
rp 1
rr -29
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 2
gr 3
y 742
p -1
r 2
cm 191725
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 192877
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 194114
ry 0
rp 1
rr -28
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 195260
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 2
gr 3
y 742
p -1
r 2
cm 196473
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 197652
ry 0
rp 1
rr -29
ay 0
ap 31
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 198848
ry 0
rp 1
rr -28
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 200048
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 201217
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 2
gr 3
y 742
p -1
r 2
cm 202445
ry 0
rp 1
rr -29
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 4
y 742
p -1
r 2
cm 203593
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 204833
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 205982
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 207209
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 208380
ry 0
rp 1
rr -29
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 209581
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 210776
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 211948
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 213174
ry 0
rp 1
rr -28
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 214326
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 0
gr 3
y 742
p -1
r 2
cm 215563
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 216713
ry 0
rp 1
rr -29
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 217948
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 219109
ry 0
rp 1
rr -28
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 220317
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 221498
ry 0
rp 1
rr -29
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 222678
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 223896
ry 0
rp 1
rr -28
ay 0
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 225056
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 226291
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 227441
ry 0
rp 1
rr -29
ay 0
ap 28
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 228673
ry 0
rp 1
rr -29
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 229830
ry 0
rp 1
rr -31
ay 0
ap 27
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 231047
ry 0
rp 1
rr -31
ay 0
ap 29
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 232227
ry 0
rp 1
rr -31
ay 0
ap 30
ar -496
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 2
gr 3
y 742
p -1
r 2
cm 233414
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1299
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 234624
ry 0
rp 1
rr -31
ay 0
ap 26
ar -494
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 235783
ry 0
rp 1
rr -31
ay 0
ap 25
ar -475
chp 0
chr -21
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 237021
ry 0
rp 1
rr -28
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 238171
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 239401
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 240560
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 241784
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 242957
ry 0
rp 1
rr -29
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 244147
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 245353
ry 0
rp 1
rr -29
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 246514
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 247741
ry 0
rp 1
rr -29
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 248893
ry 0
rp 1
rr -29
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 250129
ry 0
rp 1
rr -28
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 251278
ry 0
rp 1
rr -28
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 252499
ry 0
rp 1
rr -28
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 253668
ry 0
rp 1
rr -29
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 254865
ry 0
rp 1
rr -28
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 256062
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 257233
ry 0
rp 1
rr -28
ay 0
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 2
gr 2
y 742
p -1
r 2
cm 258459
ry 0
rp 1
rr -28
ay 0
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 259610
ry 0
rp 1
rr -29
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 260846
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 261989
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 263216
ry 0
rp 1
rr -28
ay 0
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 264384
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 265591
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 266782
ry 0
rp 1
rr -28
ay 0
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1301
gy 0
gp 1
gr 3
y 742
p -1
r 2
cm 267960
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 269179
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 270331
ry 0
rp 1
rr -28
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 271559
ry 0
rp 1
rr -29
ay 0
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1331
m2 1302
gy 0
gp 1
gr 2
y 742
p -1
r 2
cm 272716
ry 0
rp 1
rr -28
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 273966
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 275142
ry 1
rp 1
rr -28
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 276374
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 277562
ry 1
rp 1
rr -29
ay -1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 278762
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 279981
ry 1
rp 1
rr -29
ay -1
ap 32
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 281159
ry 1
rp 1
rr -28
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 282400
ry 1
rp 1
rr -28
ay -1
ap 31
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 2
gr 2
y 741
p -1
r 2
cm 283575
ry 1
rp 1
rr -29
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 284823
ry 1
rp 1
rr -29
ay -1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 285983
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 0
gr 2
y 741
p -1
r 2
cm 287222
ry 1
rp 1
rr -28
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 288402
ry 1
rp 1
rr -28
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 289631
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 290831
ry 1
rp 1
rr -29
ay -1
ap 31
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 292029
ry 1
rp 1
rr -28
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 293257
ry 1
rp 1
rr -29
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 294426
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 295672
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 296836
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 298091
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 2
gr 2
y 741
p -1
r 2
cm 299260
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 300502
ry 1
rp 1
rr -29
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 301681
ry 1
rp 1
rr -29
ay -1
ap 31
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 302896
ry 1
rp 1
rr -28
ay -1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 304104
ry 1
rp 1
rr -28
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 305294
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 306527
ry 1
rp 1
rr -28
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 307703
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 308953
ry 1
rp 1
rr -28
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 310120
ry 1
rp 1
rr -28
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 311368
ry 1
rp 1
rr -28
ay -1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 312538
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 313777
ry 1
rp 1
rr -29
ay -1
ap 29
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 314967
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 316183
ry 1
rp 1
rr -28
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 317392
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 318573
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 319810
ry 1
rp 1
rr -29
ay -1
ap 32
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 320982
ry 1
rp 1
rr -29
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 322230
ry 1
rp 1
rr -28
ay -1
ap 30
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 323397
ry 1
rp 1
rr -28
ay -1
ap 25
ar -450
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 324646
ry 1
rp 1
rr -29
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 3
y 741
p -1
r 2
cm 325816
ry 1
rp 1
rr -29
ay -1
ap 27
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 327052
ry 1
rp 1
rr -28
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1300
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 328242
ry 1
rp 1
rr -29
ay -1
ap 26
ar -468
chp 0
chr -20
chy 0
bs 1330
m1 1332
m2 1301
gy 0
gp 1
gr 2
y 741
p -1
r 2
cm 329451
ry 1
rp 1
rr -28
ay -1
ap 28
ar -472
chp 0
chr -20
chy 0
bs 1330
