1024
FIFO overflow!
chy 0
bs 1330
m1 1283
m2 1369
gy 0
gp 1
gr -1
y 219
p -4
r -9
cm 233587
ry 53
rp -6
rr 14
ay 53
ap 100
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1283
m2 1369
gy 0
gp 1
gr 5
y 219
p -4
r -9
cm 235089
ry 53
rp -6
rr 14
ay 53
ap 100
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1283
m2 1369
gy 0
gp 1
gr 1
y 219
p -4
r -9
cm 236589
ry 53
rp -6
rr 14
ay 53
ap 100
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1283
m2 1369
gy 1
gp 3
gr 1
y 219
p -4
r -9
cm 238088
ry 53
rp -6
rr 14
ay 53
ap 100
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1283
m2 1369
gy 0
gp 1
gr 0
y 219
p -4
r -9
cm 239592
ry 53
rp -6
rr 11
ay 53
ap 100
ar -200
chp 0
chr 0
chy 0
bs 1330
m1 1283
m2 1368
gy -2
gp -3
gr 21
y 219
p -4
r -9
cm 241100
ry 53
rp -6
rr 14
ay 53
ap 100
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1291
m2 1374
gy 48
gp -44
gr -115
y 212
p -7
r -8
cm 242610
ry 50
rp -31
rr -11
ay 48
ap 250
ar -50
chp 0
chr 0
chy 0
bs 1330
m1 1282
m2 1366
gy 41
gp -44
gr -5
y 211
p -9
r -4
cm 244116
ry 45
rp -17
rr 3
ay 45
ap 250
ar -75
chp 0
chr 0
chy 0
bs 1330
m1 1294
m2 1399
gy 15
gp 244
gr 478
y 223
p -5
r 13
cm 245617
ry 53
rp -10
rr 17
ay 56
ap 125
ar 0
chp 0
chr 0
chy 0
bs 1330
m1 1284
m2 1391
gy -9
gp 40
gr -73
y 221
p -1
r 11
cm 247128
ry 54
rp -6
rr -16
ay 55
ap 75
ar 225
chp 0
chr 0
chy 0
bs 1330
m1 1280
m2 1399
gy 2
gp 9
gr -5
y 221
p -3
r 9
cm 248643
ry 55
rp -4
rr -14
ay 55
ap 50
ar 250
chp 0
chr 0
chy 0
bs 1330
m1 1281
m2 1399
gy -17
gp -63
gr -17
y 220
p -7
r 10
cm 250153
ry 54
rp -9
rr -23
ay 54
ap 100
ar 300
chp 0
chr 0
chy 0
bs 1330
m1 1287
m2 1404
gy -50
gp 33
gr 9
y 221
p -4
r 13
cm 251669
ry 55
rp -8
rr -20
ay 55
ap 100
ar 350
chp 0
chr 0
chy 0
bs 1330
m1 1285
m2 1406
gy 8
gp -111
gr 27
y 221
p -4
r 13
cm 253179
ry 55
rp -1
rr -29
ay 55
ap 100
ar 375
chp 0
chr 0
chy 0
bs 1330
m1 1280
m2 1410
gy 8
gp 0
gr 17
y 221
p -4
r 16
cm 254697
ry 55
rp -2
rr -26
ay 55
ap 75
ar 375
chp 0
chr 0
chy 0
bs 1330
m1 1280
m2 1411
gy -9
gp -27
gr 0
y 221
p -4
r 16
cm 256215
ry 55
rp -8
rr -23
ay 55
ap 75
ar 400
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1410
gy 8
gp -1
gr 26
y 221
p -2
r 17
cm 257733
ry 55
rp -5
rr -28
ay 55
ap 75
ar 425
chp 0
chr 0
chy 0
bs 1330
m1 1279
m2 1412
gy 0
gp 3
gr 0
y 221
p -3
r 17
cm 259247
ry 55
rp -4
rr -24
ay 55
ap 75
ar 450
chp 0
chr 0
chy 0
bs 1330
m1 1279
m2 1413
gy -2
gp -4
gr -9
y 221
p -3
r 18
cm 260763
ry 55
rp -4
rr -27
ay 55
ap 50
ar 450
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1413
gy 7
gp 0
gr -1
y 221
p -3
r 18
cm 262281
ry 54
rp -8
rr -21
ay 52
ap 75
ar 275
chp 0
chr 0
chy 0
bs 1330
m1 1293
m2 1389
gy -82
gp -29
gr -109
y 219
p -3
r 10
cm 263790
ry 52
rp -6
rr -5
ay 51
ap 0
ar 25
chp 0
chr 0
chy 0
bs 1330
m1 1279
m2 1365
gy 16
gp 31
gr -34
y 219
p -2
r -10
cm 265298
ry 54
rp -1
rr 15
ay 54
ap 25
ar -225
chp 0
chr 0
chy 0
bs 1330
m1 1273
m2 1371
gy 14
gp -76
gr -65
y 222
p 0
r -6
cm 266796
ry 53
rp 0
rr 0
ay 53
ap 0
ar -175
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1373
gy -3
gp -26
gr 95
y 218
p 0
r -6
cm 268286
ry 52
rp 3
rr 2
ay 52
ap 0
ar -100
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1374
gy 3
gp -7
gr 11
y 218
p 0
r -5
cm 269783
ry 52
rp 0
rr 8
ay 52
ap 0
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1375
gy 0
gp 11
gr 3
y 218
p 0
r -5
cm 271273
ry 52
rp 0
rr 7
ay 52
ap 0
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1374
gy 0
gp 3
gr -10
y 218
p 0
r -5
cm 272760
ry 52
rp 0
rr 7
ay 52
ap 0
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1373
gy 8
gp 1
gr -16
y 218
p 1
r -4
cm 274258
ry 52
rp 2
rr 7
ay 52
ap 0
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1372
gy 3
gp 1
gr 2
y 218
p 0
r -6
cm 275748
ry 52
rp 0
rr 9
ay 52
ap 0
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1373
gy 4
gp -13
gr 17
y 218
p 0
r -6
cm 277245
ry 52
rp 1
rr 7
ay 52
ap 0
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1373
gy 1
gp 8
gr -14
y 218
p 0
r -6
cm 278743
ry 52
rp 0
rr 9
ay 52
ap 0
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1373
gy 0
gp 0
gr -9
y 218
p 0
r -6
cm 280232
ry 52
rp 0
rr 10
ay 52
ap 0
ar -175
chp 0
chr 0
chy 0
bs 1330
m1 1278
m2 1371
gy -2
gp 18
gr 23
y 218
p 1
r -7
cm 281723
ry 52
rp 1
rr 7
ay 52
ap -25
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1275
m2 1379
gy 8
gp 0
gr 7
y 218
p 1
r -3
cm 283239
ry 52
rp 1
rr 4
ay 52
ap -25
ar -75
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1377
gy 6
gp 0
gr 5
y 218
p 1
r -3
cm 284750
ry 52
rp 1
rr 5
ay 52
ap -25
ar -75
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1377
gy 0
gp 1
gr 0
y 218
p 1
r -3
cm 286260
ry 52
rp 1
rr 4
ay 52
ap -25
ar -75
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1378
gy 0
gp 4
gr 10
y 219
p 1
r -4
cm 287775
ry 53
rp 1
rr 5
ay 52
ap -25
ar -100
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1376
gy 9
gp 6
gr -11
y 218
p 1
r -3
cm 289292
ry 53
rp 2
rr 2
ay 52
ap -25
ar -100
chp 0
chr 0
chy 0
bs 1330
m1 1277
m2 1377
gy -9
gp 5
gr 22
y 219
p 1
r -4
cm 290803
ry 53
rp 3
rr 7
ay 53
ap -25
ar -100
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1376
gy 6
gp 9
gr -13
y 219
p 1
r -4
cm 292319
ry 53
rp 0
rr 10
ay 53
ap -25
ar -125
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1376
gy 0
gp 2
gr 2
y 219
p 1
r -5
cm 293829
ry 53
rp 1
rr 10
ay 53
ap -25
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1374
gy 1
gp 0
gr 0
y 219
p 1
r -6
cm 295337
ry 53
rp 1
rr 9
ay 53
ap -25
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1374
gy 0
gp 8
gr 0
y 219
p 1
r -6
cm 296846
ry 53
rp 1
rr 9
ay 53
ap -25
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1374
gy 0
gp 0
gr 1
y 219
p 1
r -6
cm 298355
ry 53
rp 1
rr 8
ay 53
ap -25
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1374
gy 0
gp 0
gr 5
y 219
p 1
r -6
cm 299864
ry 53
rp 1
rr 11
ay 53
ap -25
ar -150
chp 0
chr 0
chy 0
bs 1330
m1 1276
m2 1374
gy -2
gp -10
gr 1
y 219
p 0
r -7
cm 301364
ry 53
rp 1
rr 9
ay 53
ap 0
ar -175
