1024
FIFO overflow!
ap 192
ar -216
chp 0
chr -9
chy 0
bs 1506
m1 1512
m2 1499
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 214289
ry 6
rp -12
rr 13
ay 6
ap 192
ar -216
chp 0
chr -9
chy 0
bs 1506
m1 1512
m2 1499
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 215560
ry 6
rp -12
rr 13
ay 6
ap 192
ar -216
chp 0
chr -9
chy 0
bs 1506
m1 1512
m2 1499
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 216867
ry 6
rp -12
rr 13
ay 6
ap 192
ar -216
chp 0
chr -9
chy 0
bs 1506
m1 1512
m2 1499
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 218147
ry 6
rp -12
rr 13
ay 6
ap 192
ar -216
chp 0
chr -9
chy 0
bs 1506
m1 1512
m2 1499
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 219453
ry 6
rp -12
rr 13
ay 6
ap 192
ar -864
chp 0
chr -40
chy 0
bs 1506
m1 1512
m2 1462
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 220733
ry 6
rp -12
rr 50
ay 6
ap 192
ar -984
chp 0
chr -41
chy 0
bs 1506
m1 1512
m2 1462
gy 0
gp 1
gr 2
y 752
p -8
r 0
cm 222030
ry 6
rp -12
rr 50
ay 6
ap 192
ar -984
chp 0
chr -41
chy 0
bs 1506
m1 1512
m2 1462
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 223321
ry 6
rp -12
rr 50
ay 6
ap 192
ar -984
chp 0
chr -41
chy 0
bs 1506
m1 1512
m2 1462
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 224622
ry 6
rp -12
rr 50
ay 6
ap 192
ar -984
chp 0
chr -41
chy 0
bs 1506
m1 1512
m2 1462
gy 0
gp 1
gr 2
y 752
p -8
r 0
cm 225927
ry 6
rp -12
rr 1
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 227204
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 2
y 752
p -8
r 0
cm 228483
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 229763
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 231064
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 232332
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 233641
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 2
y 752
p -8
r 0
cm 234901
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 236210
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 237475
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 1
y 752
p -8
r 0
cm 238791
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 240046
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 1
gr 1
y 752
p -8
r 0
cm 241374
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1506
m1 1512
m2 1512
gy 0
gp 0
gr 2
y 752
p -8
r 0
cm 242611
ry 6
rp -12
rr 0
ay 6
ap 192
ar 0
chp 0
chr 0
chy 0
bs 1400
m1 1406
m2 1401
gy -6
gp -85
gr 58
y 753
p -10
r -6
cm 243941
ry 7
rp -18
rr 6
ay 7
ap 288
ar -168
chp 0
chr 0
chy 0
bs 1400
m1 1409
m2 1399
gy -18
gp 13
gr -55
y 753
p -12
r -7
cm 245226
ry 7
rp -16
rr 13
ay 7
ap 264
ar -168
chp 0
chr 0
chy 0
bs 1400
m1 1407
m2 1399
gy -13
gp -13
gr -6
y 753
p -12
r -8
cm 246574
ry 7
rp -17
rr 11
ay 7
ap 288
ar -192
chp 0
chr 0
chy 0
bs 1400
m1 1412
m2 1397
gy -4
gp -25
gr 33
y 753
p -12
r -7
cm 247857
ry 7
rp -21
rr 13
ay 7
ap 312
ar -168
chp 0
chr 0
chy 0
bs 1400
m1 1413
m2 1399
gy 6
gp -42
gr -53
y 753
p -13
r -5
cm 249207
ry 7
rp -21
rr 10
ay 7
ap 336
ar -120
chp 0
chr 0
chy 0
bs 1400
m1 1420
m2 1399
gy 15
gp 43
gr -41
y 753
p -14
r -3
cm 250494
ry 7
rp -19
rr 3
ay 7
ap 360
ar -96
chp 0
chr 0
chy 0
bs 1400
m1 1414
m2 1403
gy 44
gp -6
gr -4
y 753
p -15
r -4
cm 251848
ry 7
rp -20
rr 4
ay 7
ap 336
ar -72
chp 0
chr 0
chy 0
bs 1400
m1 1413
m2 1398
gy -7
gp -23
gr 50
y 753
p -14
r -4
cm 253128
ry 7
rp -22
rr 3
ay 7
ap 336
ar -72
chp 0
chr 0
chy 0
bs 1500
m1 1527
m2 1515
gy 148
gp -260
gr -280
y 745
p -8
r 2
cm 254477
ry -12
rp 31
rr 33
ay -28
ap 312
ar 216
chp 0
chr 0
chy 0
bs 1500
m1 1492
m2 1444
gy -438
gp -288
gr 376
y 730
p -7
r 3
cm 255796
ry 8
rp -3
rr -11
ay 28
ap 336
ar -24
chp 0
chr 0
chy 0
bs 1509
m1 1492
m2 1595
gy 1039
gp 721
gr -808
y 724
p -6
r 3
cm 257156
ry -51
rp -32
rr -11
ay -64
ap 120
ar -192
chp 0
chr 0
chy 0
bs 1521
m1 1570
m2 1505
gy -262
gp -80
gr -630
y 717
p -9
r -7
cm 258466
ry -27
rp -11
rr 50
ay -32
ap 264
ar 120
chp 0
chr 0
chy 0
bs 1522
m1 1566
m2 1438
gy 10
gp 101
gr 531
y 698
p -9
r 6
cm 259813
ry -45
rp -23
rr -31
ay -41
ap 168
ar -24
chp 0
chr 0
chy 0
bs 1532
m1 1571
m2 1518
gy 226
gp -163
gr -617
y 701
p -7
r -2
cm 261122
ry -43
rp -1
rr 34
ay -42
ap 240
ar 240
chp 0
chr 0
chy 0
bs 1530
m1 1601
m2 1493
gy -51
gp 152
gr 491
y 705
p -10
r 2
cm 262470
ry -41
rp -25
rr -49
ay -44
ap 216
ar -96
chp -2
chr 11
chy 0
bs 1529
m1 1570
m2 1521
gy -120
gp -94
gr -497
y 704
p -7
r -14
cm 263791
ry -35
rp -24
rr -17
ay -28
ap 168
ar 312
chp 0
chr 11
chy 0
bs 1524
m1 1530
m2 1502
gy -177
gp -52
gr -78
y 751
p -11
r 3
cm 265146
ry -4
rp -6
rr -25
ay -18
ap 168
ar 264
chp 0
chr 11
chy 0
bs 1515
m1 1606
m2 1521
gy 210
gp 297
gr 343
y 692
p 3
r -2
cm 266477
ry -47
rp 3
rr -18
ay -34
ap 360
ar 240
chp -22
chr 11
chy 0
bs 1515
m1 1515
m2 1476
gy 146
gp 624
gr 853
y 719
p 3
r 2
cm 267828
ry -33
rp -50
rr -28
ay -37
ap 432
ar 264
chp -1
chr 18
chy 0
bs 1515
m1 1585
m2 1531
gy -176
gp 561
gr 916
y 723
p -20
r 2
cm 269155
ry -21
rp -50
rr -50
ay -24
ap 288
ar 264
chp 0
chr 21
chy 0
bs 1517
m1 1589
m2 1524
gy 333
gp -1661
gr 992
y 714
p -47
r -8
cm 270504
ry -21
rp -43
rr -50
ay -14
ap 48
ar 504
chp 0
chr 13
chy 0
bs 1517
m1 1546
m2 1530
gy 183
gp 922
gr 398
y 713
p -2
r 4
cm 271839
ry -37
rp -40
rr -2
ay -44
ap 48
ar 240
chp 0
chr 13
chy 0
bs 1522
m1 1592
m2 1503
gy -357
gp 330
gr 253
y 714
p -12
r -7
cm 273187
ry -7
rp -29
rr -24
ay 11
ap 288
ar 216
chp 0
chr 13
chy 0
bs 1530
m1 1518
m2 1521
gy 1067
gp 208
gr 330
y 707
p -9
r 6
cm 274521
ry -82
rp -10
rr 5
ay -103
ap 168
ar 216
chp 0
chr 1
chy 0
bs 1530
m1 1624
m2 1446
gy -1092
gp -96
gr 189
y 730
p -11
r 3
cm 275876
ry 5
rp -15
rr -36
ay 14
ap 288
ar -72
chp 0
chr 0
chy 0
bs 1530
m1 1531
m2 1501
gy 599
gp -69
gr -1023
y 719
p -8
r -7
cm 277209
ry -54
rp 5
rr 50
ay -67
ap 264
ar 0
chp 0
chr 0
chy -23
bs 1532
m1 1611
m2 1435
gy -669
gp -90
gr 321
y 756
p -7
r 2
cm 278556
ry -10
rp -13
rr 15
ay -9
ap 168
ar 144
chp 0
chr 0
chy 0
bs 1533
m1 1627
m2 1463
gy 280
gp 224
gr 889
y 671
p -7
r -4
cm 279896
ry -58
rp 1
rr -21
ay -38
ap 264
ar 144
chp -6
chr 23
chy 0
bs 1533
m1 1588
m2 1575
gy -136
gp 150
gr -417
y 748
p -11
r 1
cm 281243
ry 2
rp -50
rr -20
ay 0
ap 264
ar 408
chp -12
chr 16
chy 0
bs 1533
m1 1554
m2 1543
gy 261
gp 147
gr 420
y 711
p 9
r 3
cm 282590
ry -42
rp -23
rr -39
ay -42
ap 240
ar 216
chp -21
chr 11
chy 0
bs 1528
m1 1604
m2 1458
gy 274
gp -178
gr -406
y 707
p -3
r -3
cm 283929
ry -42
rp -29
rr 7
ay -40
ap 624
ar 264
chp -21
chr 11
chy 0
bs 1523
m1 1575
m2 1540
gy -465
gp 72
gr 1112
y 752
p -2
r -2
cm 285278
ry -3
rp -38
rr -50
ay -22
ap 600
ar -312
chp -22
chr 11
chy 0
bs 1523
m1 1609
m2 1535
gy -715
gp -138
gr 188
y 748
p -1
r 1
cm 286618
ry 23
rp -50
rr 32
ay 27
ap 912
ar 264
chp -19
chr 5
chy 0
bs 1521
m1 1544
m2 1496
gy 43
gp -77
gr -252
y 754
p 0
r 8
cm 287968
ry 4
rp -28
rr -5
ay 3
ap 456
ar 168
chp -19
chr 4
chy 0
bs 1522
m1 1556
m2 1588
gy -136
gp 767
gr -199
y 766
p -7
r 9
cm 289306
ry 16
rp -41
rr -34
ay 0
ap 432
ar 96
chp -23
chr 4
chy 0
bs 1522
m1 1584
m2 1446
gy -19
gp -123
gr -682
y 698
p 7
r -15
cm 290651
ry -42
rp -17
rr 37
ay -38
ap 432
ar 96
chp -6
chr 2
chy 0
bs 1522
m1 1591
m2 1471
gy 302
gp -157
gr 369
y 690
p -10
r 8
cm 291979
ry -58
rp -26
rr 15
ay -42
ap 336
ar 192
chp 0
chr 0
chy 0
bs 1522
m1 1538
m2 1589
gy 167
gp 73
gr 184
y 756
p -12
r 6
cm 293321
ry -18
rp -34
rr -35
ay -42
ap 216
ar -72
chp 0
chr 0
chy 0
bs 1525
m1 1586
m2 1460
gy -141
gp -195
gr -393
y 690
p -9
r 0
cm 294640
ry -41
rp -3
rr -5
ay -28
ap 240
ar 0
chp 0
chr 0
chy 0
bs 1523
m1 1555
m2 1518
gy -483
gp -212
gr 183
y 766
p -11
r 1
cm 295985
ry 32
rp -12
rr 17
ay 30
ap 336
ar 288
chp 0
chr 0
chy 0
bs 1529
m1 1560
m2 1474
gy 897
gp 246
gr 463
y 667
p 0
r 0
cm 297298
ry -79
rp -9
rr 21
ay -68
ap 240
ar -24
chp -15
chr 0
chy 0
bs 1530
m1 1569
m2 1489
gy -447
gp 25
gr 151
y 738
p -5
r 4
cm 298648
ry -14
rp -40
rr 2
ay -14
ap 504
ar 72
chp -15
chr 0
chy 0
bs 1530
m1 1574
m2 1518
gy -237
gp 293
gr 1176
y 765
p -9
r 5
cm 299976
ry 12
rp -30
rr -50
ay -1
ap 504
ar 240
chp -17
chr 0
chy 0
bs 1530
m1 1582
m2 1566
gy -582
gp 629
gr 847
y 766
p -3
r 9
cm 301344
ry 34
rp -50
rr -50
ay 25
ap 456
ar 72
chp -23
chr 3
chy 0
bs 1530
m1 1590
m2 1479
gy 1182
gp -315
gr -978
y 644
p 12
r -9
cm 302669
ry -114
rp -3
rr -15
ay -98
ap 576
ar 216
chp -26
chr 27
chy 0
bs 1531
m1 1596
m2 1541
gy -619
gp -1535
gr -749
y 763
p -68
r -33
cm 304040
ry 16
rp -4
rr 50
ay 9
ap 1002
ar 696
chp -21
chr 17
chy 0
bs 1531
m1 1615
m2 1547
gy 3242
gp -2172
gr 984
y 563
p -85
r 92
cm 305327
ry -94
rp 50
rr 50
ay -103
ap 360
ar 336
chp -17
chr 11
chy 0
bs 1531
m1 1662
m2 1440
gy 2
gp 2
gr 2
y 642
p -2
r -1
cm 306676
ry -104
rp -4
rr -1
ay -104
ap 72
ar 24
chp -1
chr 2
chy 0
bs 1531
m1 1639
m2 1427
gy 0
gp 0
gr 1
y 642
p -2
r -2
cm 307955
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp -1
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -2
r -2
cm 309285
ry -104
rp -3
rr 3
ay -104
ap 48
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1638
m2 1424
gy 0
gp 0
gr 1
y 642
p -2
r -2
cm 310554
ry -104
rp -3
rr 3
ay -104
ap 48
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -3
r -2
cm 311880
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -3
r -2
cm 313149
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 0
y 642
p -3
r -2
cm 314468
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -3
r -2
cm 315747
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -3
r -2
cm 317067
ry -104
rp -4
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1639
m2 1424
gy 0
gp 0
gr 1
y 642
p -3
r -2
cm 318347
ry -104
rp -3
rr 3
ay -104
ap 72
ar -48
chp 0
chr 0
chy 0
bs 1531
m1 1658
m2 1479
gy 205
gp -643
gr 228
y 621
p -16
r 25
cm 319681
ry -120
rp 50
rr -50
ay -120
ap -552
ar 600
chp 0
chr 0
chy 0
bs 1531
m1 1610
m2 1441
gy 1126
gp -1015
gr -362
y 462
p -1
r 18
cm 320980
ry -120
rp -1
rr -27
ay -120
ap 120
ar 384
chp 0
chr 0
chy 0
bs 1531
m1 1654
m2 1420
gy -542
gp 554
gr -279
y 463
p 3
r 18
cm 322322
ry -120
rp 50
rr -19
ay -120
ap -288
ar 720
chp 0
chr 0
chy 0
bs 1531
m1 1610
m2 1461
gy -719
gp 29
gr 177
y 657
p -6
r 23
cm 323620
ry -45
rp 50
rr 10
ay -26
ap 48
ar 288
chp 0
chr 0
chy 0
bs 1531
m1 1594
m2 1504
gy 20
gp 94
gr 127
y 722
p -6
r -2
cm 324957
ry -24
rp -7
rr 3
ay -24
ap 120
ar -24
chp 0
chr 0
chy 0
bs 1531
m1 1562
m2 1507
gy 0
gp 0
gr 2
y 722
p -5
r 0
cm 326228
ry -24
rp -7
rr 0
ay -24
ap 120
ar 0
chp 0
chr 0
chy 0
bs 1531
m1 1561
m2 1507
gy 1
gp 0
gr 2
y 722
p -4
r 0
cm 327537
ry -24
rp -6
rr -1
ay -24
ap 96
ar 24
chp 0
chr 0
chy 0
bs 1531
m1 1561
m2 1508
gy -2
gp 1
gr 15
y 725
p -5
r -3
cm 328837
ry -20
rp -16
rr 13
ay -20
ap 216
ar -216
chp 0
chr 0
chy 0
bs 1400
m1 1435
m2 1361
gy -1
gp 2
gr -19
y 726
p -10
r -10
cm 330172
ry -20
rp -13
rr 15
ay -20
ap 240
ar -240
chp 0
chr 0
chy 0
bs 1400
m1 1434
m2 1364
gy 9
gp 38
gr -24
y 727
p -10
r -10
cm 331464
ry -19
rp -16
rr 12
ay -19
ap 240
ar -240
chp 0
chr 0
chy 0
bs 1400
m1 1436
m2 1367
gy 18
gp -1
gr -20
y 727
p -11
r -10
cm 332803
ry -19
rp -17
rr 11
ay -19
ap 264
ar -240
chp 0
chr 0
chy 0
bs 1400
m1 1435
m2 1367
gy 15
gp 52
gr -96
y 727
p -12
r -8
cm 334096
ry -18
rp -16
rr 12
ay -18
ap 288
ar -192
chp 0
chr 0
chy 0
bs 1400
m1 1433
m2 1373
gy -22
gp -37
gr 21
y 728
p -12
r -7
cm 335419
ry -18
rp -15
rr 11
ay -17
ap 312
ar -192
chp 0
chr 0
chy 0
bs 1400
m1 1436
m2 1372
gy -5
gp 22
gr 14
y 728
p -13
r -7
cm 336715
ry -17
rp -17
rr 8
ay -17
ap 312
ar -192
chp 0
chr 0
chy 0
bs 1500
m1 1532
m2 1509
gy -13
gp 137
gr 66
y 745
p -13
r 6
cm 338056
ry -12
rp -25
rr -11
ay -24
ap 216
ar 96
chp -3
chr 0
chy 0
bs 1507
m1 1597
m2 1481
gy -36
gp 206
gr -138
y 711
p -13
r 1
cm 339372
ry -24
rp -37
rr -35
ay -5
ap 216
ar 72
chp -20
chr 0
chy 0
bs 1516
m1 1515
m2 1492
gy 498
gp -407
gr -376
y 733
p 6
r -2
cm 340741
ry -33
rp 17
rr 10
ay -54
ap 336
ar 168
chp 0
chr 0
chy 0
bs 1522
m1 1609
m2 1440
gy -304
gp 478
gr 306
y 697
p -11
r 4
cm 342059
ry -34
rp -37
rr -22
ay -24
ap 336
ar 240
chp -16
chr 12
chy 0
bs 1530
m1 1583
m2 1509
gy 191
gp 232
gr 156
y 708
p 8
r -14
cm 343419
ry -38
rp -31
rr -26
ay -40
ap 696
ar 384
chp -36
chr 31
chy 0
bs 1531
m1 1598
m2 1525
gy -254
gp -782
gr -171
y 746
p -26
r -8
cm 344736
ry 0
rp -50
rr -48
ay -5
ap 1002
ar 408
chp -24
chr 11
chy 0
bs 1535
m1 1638
m2 1473
gy 572
gp -445
gr -389
y 646
p 20
r 0
cm 346108
ry -77
rp 15
rr 13
ay -38
ap 480
ar 408
chp -27
chr 21
chy 0
bs 1536
m1 1555
m2 1557
gy -152
gp -597
gr 246
y 775
p -21
r -16
cm 347432
ry 6
rp -50
rr 9
ay -22
ap 1002
ar 432
chp -38
chr 23
chy 0
bs 1536
m1 1594
m2 1436
gy -272
gp 539
gr -40
y 691
p 19
r -10
cm 348805
ry -32
rp -50
rr -33
ay -6
ap 600
ar 408
chp -39
chr 28
chy 0
bs 1536
m1 1561
m2 1611
gy 1402
gp -2532
gr 859
y 454
p 45
r -50
cm 350112
ry -120
rp 50
rr 50
ay -120
ap -168
ar -720
chp 0
chr 2
chy 0
bs 1536
m1 1672
m2 1466
gy 16
gp -148
gr -81
y 482
p -15
r 17
cm 351470
ry -120
rp -22
rr -26
ay -120
ap 336
ar 432
chp 0
chr 1
chy 0
bs 1536
m1 1675
m2 1445
gy 0
gp 0
gr 0
y 482
p -12
r 18
cm 352742
ry -120
rp -18
rr -27
ay -120
ap 288
ar 432
chp 0
chr 0
chy 0
bs 1000
m1 1138
m2 1000
gy 0
gp 0
gr 0
y 482
p -11
r 19
cm 354106
ry -120
rp -16
rr -29
ay -120
ap 264
ar 456
chp 0
chr 0
chy 0
bs 1000
m1 1136
m2 1000
gy 0
gp 0
gr 1
y 482
p -11
r 19
cm 355439
ry -120
rp -16
rr -29
ay -120
ap 264
ar 456
chp 0
chr 0
chy 0
bs 1000
m1 1136
m2 1000
gy 0
gp 0
gr 1
y 482
p -11
r 19
cm 356797
ry -120
rp -16
rr -29
ay -120
ap 264
ar 456
chp 0
chr 0
chy 0
bs 1000
m1 1136
m2 1000
gy 0
gp 0
gr 1
y 482
p -11
r 19
cm 358127
ry -120
rp -16
rr -29
ay -120
ap 264
ar 456
chp 0
chr 0
chy 0
bs 1000
m1 1136
m2 1000
gy 0
gp 0
gr 1
y 482
p -11
r 19
cm 359493
ry -120
rp -16
rr -29
ay -120
ap 240
ar 456
chp 0
chr 0
chy 0
bs 1000
m1 1138
m2 1000
gy -31
gp 14
gr 27
y 484
p -15
r 20
cm 360843
ry -120
rp -22
rr -29
ay -120
ap 408
ar 480
chp 0
chr 0
chy 0
bs 1000
m1 1147
m2 1000
gy -124
gp -256
gr 110
y 485
p -13
r 20
cm 362211
ry -120
rp -15
rr -31
ay -120
ap 360
ar 480
chp 0
chr 0
chy 0
bs 1000
m1 1150
m2 1000
gy 18
gp 17
gr -25
y 490
p -21
r 15
cm 363567
ry -120
rp -48
rr -17
ay -120
ap 360
ar 432
chp 0
chr 0
chy 0
bs 1000
m1 1142
m2 1000
gy 43
gp 0
gr 84
y 483
p -10
r 20
cm 364926
ry -120
rp 44
rr 38
ay -120
ap 1002
ar 1002
chp 0
chr 0
chy 0
bs 1000
m1 1161
m2 1000
gy -417
gp 943
gr 1726
y 565
p 0
r 25
cm 366258
ry -120
rp -4
rr -21
ay -120
ap 48
ar 384
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy -7
gp 57
gr 15
y 566
p -3
r 14
cm 367616
ry -120
rp -5
rr -19
ay -120
ap 72
ar 312
chp 0
chr 0
chy 0
bs 1000
m1 1122
m2 1000
gy 65
gp -91
gr 81
y 567
p -3
r 13
cm 368965
ry -120
rp -1
rr -25
ay -120
ap -24
ar 336
chp 0
chr 0
chy 0
bs 1000
m1 1115
m2 1000
gy 45
gp -5
gr 62
y 569
p 2
r 8
cm 370315
ry -120
rp -4
rr -16
ay -120
ap 0
ar 264
chp 0
chr 0
chy 0
bs 1000
m1 1116
m2 1000
gy -16
gp -55
gr 0
y 568
p 2
r 7
cm 371661
ry -120
rp -6
rr -17
ay -120
ap 0
ar 240
chp 0
chr 0
chy 0
bs 1000
m1 1121
m2 1000
gy 45
gp -29
gr 173
y 568
p -1
r 5
cm 373001
ry -120
rp 0
rr -5
ay -120
ap 24
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy -113
gp 31
gr -125
y 569
p -2
r 8
cm 374348
ry -120
rp -3
rr -11
ay -120
ap 48
ar 192
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy 0
gp 3
gr -3
y 569
p -2
r 8
cm 375697
ry -120
rp -3
rr -12
ay -120
ap 48
ar 192
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy -17
gp -31
gr 174
y 569
p -1
r 6
cm 377043
ry -120
rp 1
rr -8
ay -120
ap -24
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1121
m2 1000
gy 45
gp -90
gr -15
y 569
p -1
r 6
cm 378384
ry -120
rp -1
rr -8
ay -120
ap 24
ar 144
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy -13
gp 6
gr -1
y 569
p -1
r 7
cm 379732
ry -120
rp -1
rr -10
ay -120
ap 48
ar 168
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy 163
gp -242
gr 142
y 559
p -2
r 6
cm 381073
ry -120
rp 33
rr 14
ay -120
ap -312
ar -48
chp 0
chr 0
chy 0
bs 1000
m1 1090
m2 1000
gy 1603
gp -294
gr -85
y 339
p -1
r -10
cm 382431
ry -120
rp -45
rr -4
ay -120
ap 120
ar 24
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy -20
gp -11
gr -3
y 328
p -2
r 0
cm 383788
ry -120
rp 1
rr 0
ay -120
ap 48
ar 0
chp 0
chr 0
chy 0
bs 1000
m1 1123
m2 1000
gy 1
gp 1
gr 1
y 328
p -1
r 0
cm 385145
ry -120
rp -1
rr 0
ay -120
ap 24
ar 0
chp 0
chr 0
chy 0
bs 1000
m1 1121
m2 1000
gy 0
gp 0
gr 1
y 328
p -1
r 0
cm 386466
ry -120
rp -1
rr 0
ay -120
ap 24
ar 0
chp 0
chr 0
chy 0
bs 1000
m1 1121
m2 1000
gy 0
gp 0
gr 1
y 328
p -1
r 0
cm 387822
ry -120
rp -1
rr 0
ay -120
ap 24
ar 0
chp 0
chr 0
chy 0
bs 1000
m1 1121
m2 1000
gy 24
gp 92
gr 10
y 326
p 0
r 0
cm 389136
ry -120
rp -50
rr 11
ay -120
ap 816
ar -552
chp 0
chr 0
chy 0
bs 1000
m1 1148
m2 1000
gy 1533
gp -221
gr -266
y -85
p -27
r 7
cm 390502
ry -120
rp 0
rr -21
ay -120
ap 384
ar 168
chp 0
chr 0
chy 0
bs 1000
m1 1133
m2 1000
gy 0
gp 3
gr 0
y -50
p -8
r 3
cm 391863
ry -120
rp -1
rr 0
ay -120
ap 144
ar 48
chp 0
chr 0
chy 0
bs 1000
m1 1129
m2 1000
gy -117
gp 185
gr -21
y -49
p -1
r 6
cm 393241
ry -120
rp 9
rr -11
ay -120
ap 0
ar 120
chp 0
chr 0
chy 0
bs 1000
m1 1120
m2 1000
gy -23
gp -211
gr 110
y -50
p -3
r 4
cm 394605
ry -120
rp -4
rr -5
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 1
gr 1
y -49
p -3
r 4
cm 395973
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 1
y -49
p -3
r 4
cm 397307
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 1
y -49
p -3
r 4
cm 398674
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 2
y -49
p -3
r 4
cm 400023
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 1
y -49
p -3
r 4
cm 401391
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 1
y -49
p -3
r 4
cm 402748
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1000
m1 1124
m2 1000
gy 0
gp 0
gr 1
y -49
p -3
r 4
cm 404116
ry -120
rp -4
rr -6
ay -120
ap 72
ar 96
chp 0
chr 0
chy 0
bs 1400
m1 1524
m2 1286
gy -15
gp -5
gr 18
y -46
p -6
r 1
cm 405438
ry -120
rp -9
rr 5
ay -120
ap 168
ar -24
chp 0
chr 0
chy 0
bs 1400
m1 1531
m2 1278
